,ECG
590,-0.15960693359375
591,-0.1605224609375
592,-0.16204833984375
593,-0.16265869140625
594,-0.163421630859375
595,-0.164642333984375
596,-0.16510009765625
597,-0.165557861328125
598,-0.167083740234375
599,-0.16754150390625
600,-0.1678466796875
601,-0.169219970703125
602,-0.170135498046875
603,-0.1702880859375
604,-0.1702880859375
605,-0.17181396484375
606,-0.172576904296875
607,-0.17303466796875
608,-0.172576904296875
609,-0.17303466796875
610,-0.172882080078125
611,-0.172882080078125
612,-0.172882080078125
613,-0.17425537109375
614,-0.17486572265625
615,-0.175323486328125
616,-0.175323486328125
617,-0.175628662109375
618,-0.17547607421875
619,-0.175323486328125
620,-0.175323486328125
621,-0.174713134765625
622,-0.1739501953125
623,-0.172882080078125
624,-0.17303466796875
625,-0.17242431640625
626,-0.1727294921875
627,-0.171356201171875
628,-0.1702880859375
629,-0.1702880859375
630,-0.169219970703125
631,-0.167999267578125
632,-0.167999267578125
633,-0.1678466796875
634,-0.166778564453125
635,-0.165863037109375
636,-0.1654052734375
637,-0.1654052734375
638,-0.165252685546875
639,-0.164337158203125
640,-0.16326904296875
641,-0.163116455078125
642,-0.1629638671875
643,-0.162811279296875
644,-0.1629638671875
645,-0.16326904296875
646,-0.163116455078125
647,-0.16143798828125
648,-0.1605224609375
649,-0.1605224609375
650,-0.160675048828125
651,-0.160675048828125
652,-0.1593017578125
653,-0.157928466796875
654,-0.15777587890625
655,-0.1580810546875
656,-0.15838623046875
657,-0.15716552734375
658,-0.15594482421875
659,-0.1556396484375
660,-0.1556396484375
661,-0.154571533203125
662,-0.15350341796875
663,-0.153350830078125
664,-0.15350341796875
665,-0.1531982421875
666,-0.151519775390625
667,-0.1513671875
668,-0.1507568359375
669,-0.15045166015625
670,-0.1495361328125
671,-0.14892578125
672,-0.14892578125
673,-0.148468017578125
674,-0.1470947265625
675,-0.146026611328125
676,-0.1458740234375
677,-0.145721435546875
678,-0.144500732421875
679,-0.1434326171875
680,-0.1434326171875
681,-0.1434326171875
682,-0.142059326171875
683,-0.141143798828125
684,-0.1409912109375
685,-0.1397705078125
686,-0.1385498046875
687,-0.13885498046875
688,-0.136871337890625
689,-0.136260986328125
690,-0.1348876953125
691,-0.13397216796875
692,-0.133514404296875
693,-0.1324462890625
694,-0.131378173828125
695,-0.129852294921875
696,-0.12939453125
697,-0.12786865234375
698,-0.126800537109375
699,-0.125274658203125
700,-0.123748779296875
701,-0.124053955078125
702,-0.122528076171875
703,-0.121917724609375
704,-0.1214599609375
705,-0.1202392578125
706,-0.11932373046875
707,-0.118865966796875
708,-0.11871337890625
709,-0.117645263671875
710,-0.116424560546875
711,-0.117034912109375
712,-0.115203857421875
713,-0.114288330078125
714,-0.113983154296875
715,-0.1129150390625
716,-0.11199951171875
717,-0.1116943359375
718,-0.1104736328125
719,-0.10955810546875
720,-0.1092529296875
721,-0.1092529296875
722,-0.107879638671875
723,-0.1068115234375
724,-0.1068115234375
725,-0.105743408203125
726,-0.10467529296875
727,-0.104217529296875
728,-0.10284423828125
729,-0.102081298828125
730,-0.102386474609375
731,-0.100555419921875
732,-0.099639892578125
733,-0.099334716796875
734,-0.09796142578125
735,-0.097198486328125
736,-0.0970458984375
737,-0.0970458984375
738,-0.095672607421875
739,-0.094757080078125
740,-0.09490966796875
741,-0.094451904296875
742,-0.094451904296875
743,-0.0933837890625
744,-0.092315673828125
745,-0.0921630859375
746,-0.092315673828125
747,-0.0921630859375
748,-0.0921630859375
749,-0.09033203125
750,-0.0897216796875
751,-0.089874267578125
752,-0.089874267578125
753,-0.087890625
754,-0.0872802734375
755,-0.087127685546875
756,-0.0860595703125
757,-0.08514404296875
758,-0.08453369140625
759,-0.08331298828125
760,-0.082244873046875
761,-0.0823974609375
762,-0.082244873046875
763,-0.081329345703125
764,-0.0799560546875
765,-0.079803466796875
766,-0.0799560546875
767,-0.079803466796875
768,-0.078582763671875
769,-0.077667236328125
770,-0.077667236328125
771,-0.0775146484375
772,-0.076141357421875
773,-0.075225830078125
774,-0.074920654296875
775,-0.074920654296875
776,-0.074615478515625
777,-0.07354736328125
778,-0.072784423828125
779,-0.072479248046875
780,-0.0726318359375
781,-0.072784423828125
782,-0.0726318359375
783,-0.072479248046875
784,-0.070953369140625
785,-0.070648193359375
786,-0.070037841796875
787,-0.06988525390625
788,-0.0701904296875
789,-0.070343017578125
790,-0.06866455078125
791,-0.067596435546875
792,-0.067901611328125
793,-0.067596435546875
794,-0.06744384765625
795,-0.06622314453125
796,-0.065155029296875
797,-0.065155029296875
798,-0.0653076171875
799,-0.065155029296875
800,-0.0634765625
801,-0.0628662109375
802,-0.062713623046875
803,-0.0628662109375
804,-0.061187744140625
805,-0.060577392578125
806,-0.060577392578125
807,-0.060272216796875
808,-0.05859375
809,-0.05828857421875
810,-0.057525634765625
811,-0.056304931640625
812,-0.05523681640625
813,-0.055389404296875
814,-0.0555419921875
815,-0.055694580078125
816,-0.055389404296875
817,-0.0555419921875
818,-0.054168701171875
819,-0.05340576171875
820,-0.052947998046875
821,-0.052947998046875
822,-0.052947998046875
823,-0.052947998046875
824,-0.0531005859375
825,-0.05279541015625
826,-0.052642822265625
827,-0.052947998046875
828,-0.053253173828125
829,-0.052642822265625
830,-0.052947998046875
831,-0.0531005859375
832,-0.05157470703125
833,-0.0506591796875
834,-0.050506591796875
835,-0.050506591796875
836,-0.0506591796875
837,-0.0506591796875
838,-0.050506591796875
839,-0.0506591796875
840,-0.050506591796875
841,-0.050506591796875
842,-0.048828125
843,-0.048370361328125
844,-0.0482177734375
845,-0.048370361328125
846,-0.0482177734375
847,-0.0482177734375
848,-0.048065185546875
849,-0.047149658203125
850,-0.0457763671875
851,-0.04547119140625
852,-0.045623779296875
853,-0.04547119140625
854,-0.04547119140625
855,-0.044403076171875
856,-0.043487548828125
857,-0.043182373046875
858,-0.043182373046875
859,-0.0433349609375
860,-0.04180908203125
861,-0.041046142578125
862,-0.0408935546875
863,-0.040740966796875
864,-0.039825439453125
865,-0.038604736328125
866,-0.037841796875
867,-0.038299560546875
868,-0.038299560546875
869,-0.036773681640625
870,-0.03631591796875
871,-0.0360107421875
872,-0.035858154296875
873,-0.035858154296875
874,-0.035858154296875
875,-0.03570556640625
876,-0.0360107421875
877,-0.0360107421875
878,-0.035552978515625
879,-0.035858154296875
880,-0.034332275390625
881,-0.033416748046875
882,-0.033416748046875
883,-0.033721923828125
884,-0.033416748046875
885,-0.033416748046875
886,-0.033721923828125
887,-0.03326416015625
888,-0.03326416015625
889,-0.033416748046875
890,-0.033416748046875
891,-0.03204345703125
892,-0.03143310546875
893,-0.03082275390625
894,-0.03082275390625
895,-0.03082275390625
896,-0.030670166015625
897,-0.0311279296875
898,-0.0311279296875
899,-0.030975341796875
900,-0.030975341796875
901,-0.030975341796875
902,-0.0311279296875
903,-0.031280517578125
904,-0.030670166015625
905,-0.030517578125
906,-0.0311279296875
907,-0.029449462890625
908,-0.028533935546875
909,-0.028533935546875
910,-0.0286865234375
911,-0.02838134765625
912,-0.028533935546875
913,-0.0286865234375
914,-0.028533935546875
915,-0.02838134765625
916,-0.028533935546875
917,-0.02838134765625
918,-0.027008056640625
919,-0.0262451171875
920,-0.02593994140625
921,-0.026397705078125
922,-0.026092529296875
923,-0.0262451171875
924,-0.02471923828125
925,-0.023956298828125
926,-0.023651123046875
927,-0.0238037109375
928,-0.0238037109375
929,-0.02197265625
930,-0.021209716796875
931,-0.021514892578125
932,-0.021209716796875
933,-0.020904541015625
934,-0.021514892578125
935,-0.019989013671875
936,-0.018768310546875
937,-0.01861572265625
938,-0.0189208984375
939,-0.0189208984375
940,-0.019073486328125
941,-0.018768310546875
942,-0.01861572265625
943,-0.01861572265625
944,-0.018768310546875
945,-0.0189208984375
946,-0.0189208984375
947,-0.018768310546875
948,-0.019073486328125
949,-0.018768310546875
950,-0.019073486328125
951,-0.018768310546875
952,-0.0189208984375
953,-0.018768310546875
954,-0.018310546875
955,-0.0189208984375
956,-0.0189208984375
957,-0.018768310546875
958,-0.0189208984375
959,-0.018768310546875
960,-0.01861572265625
961,-0.018463134765625
962,-0.01861572265625
963,-0.01861572265625
964,-0.01861572265625
965,-0.0189208984375
966,-0.01708984375
967,-0.01678466796875
968,-0.016326904296875
969,-0.0164794921875
970,-0.01617431640625
971,-0.0164794921875
972,-0.016021728515625
973,-0.016326904296875
974,-0.016326904296875
975,-0.0164794921875
976,-0.01617431640625
977,-0.016326904296875
978,-0.016326904296875
979,-0.016021728515625
980,-0.0146484375
981,-0.0140380859375
982,-0.013885498046875
983,-0.013580322265625
984,-0.01373291015625
985,-0.012359619140625
986,-0.011749267578125
987,-0.011444091796875
988,-0.0115966796875
989,-0.011138916015625
990,-0.01129150390625
991,-0.01129150390625
992,-0.01007080078125
993,-0.009002685546875
994,-0.009307861328125
995,-0.00885009765625
996,-0.009002685546875
997,-0.009002685546875
998,-0.01007080078125
999,-0.011138916015625
1000,-0.01129150390625
1001,-0.011444091796875
1002,-0.01129150390625
1003,-0.011444091796875
1004,-0.01129150390625
1005,-0.011444091796875
1006,-0.011138916015625
1007,-0.011444091796875
1008,-0.01129150390625
1009,-0.011444091796875
1010,-0.0115966796875
1011,-0.011138916015625
1012,-0.011444091796875
1013,-0.011138916015625
1014,-0.011138916015625
1015,-0.01129150390625
1016,-0.011444091796875
1017,-0.0115966796875
1018,-0.011138916015625
1019,-0.01129150390625
1020,-0.01129150390625
1021,-0.0115966796875
1022,-0.011749267578125
1023,-0.011749267578125
1024,-0.0115966796875
1025,-0.01129150390625
1026,-0.01129150390625
1027,-0.01129150390625
1028,-0.0115966796875
1029,-0.011444091796875
1030,-0.0115966796875
1031,-0.01129150390625
1032,-0.011444091796875
1033,-0.01129150390625
1034,-0.010986328125
1035,-0.01129150390625
1036,-0.011138916015625
1037,-0.011444091796875
1038,-0.01129150390625
1039,-0.011138916015625
1040,-0.01129150390625
1041,-0.01129150390625
1042,-0.011138916015625
1043,-0.01129150390625
1044,-0.011444091796875
1045,-0.011444091796875
1046,-0.010223388671875
1047,-0.0091552734375
1048,-0.008697509765625
1049,-0.00885009765625
1050,-0.00885009765625
1051,-0.009002685546875
1052,-0.00885009765625
1053,-0.00885009765625
1054,-0.009002685546875
1055,-0.009002685546875
1056,-0.008697509765625
1057,-0.009307861328125
1058,-0.009307861328125
1059,-0.0091552734375
1060,-0.009002685546875
1061,-0.00885009765625
1062,-0.009002685546875
1063,-0.0091552734375
1064,-0.009307861328125
1065,-0.009002685546875
1066,-0.010223388671875
1067,-0.011138916015625
1068,-0.0115966796875
1069,-0.011444091796875
1070,-0.011138916015625
1071,-0.011444091796875
1072,-0.01129150390625
1073,-0.0115966796875
1074,-0.01129150390625
1075,-0.011444091796875
1076,-0.011444091796875
1077,-0.0115966796875
1078,-0.011444091796875
1079,-0.0115966796875
1080,-0.01129150390625
1081,-0.011444091796875
1082,-0.01129150390625
1083,-0.011444091796875
1084,-0.01129150390625
1085,-0.01129150390625
1086,-0.011444091796875
1087,-0.0115966796875
1088,-0.0115966796875
1089,-0.011138916015625
1090,-0.0115966796875
1091,-0.011749267578125
1092,-0.011444091796875
1093,-0.01129150390625
1094,-0.01129150390625
1095,-0.01129150390625
1096,-0.011444091796875
1097,-0.01129150390625
1098,-0.0115966796875
1099,-0.011444091796875
1100,-0.0115966796875
1101,-0.0115966796875
1102,-0.011444091796875
1103,-0.0115966796875
1104,-0.0115966796875
1105,-0.01190185546875
1106,-0.011444091796875
1107,-0.0115966796875
1108,-0.011444091796875
1109,-0.011444091796875
1110,-0.01129150390625
1111,-0.009765625
1112,-0.009002685546875
1113,-0.0091552734375
1114,-0.009307861328125
1115,-0.009002685546875
1116,-0.009002685546875
1117,-0.009307861328125
1118,-0.009002685546875
1119,-0.00885009765625
1120,-0.0091552734375
1121,-0.009002685546875
1122,-0.009002685546875
1123,-0.0079345703125
1124,-0.006866455078125
1125,-0.00640869140625
1126,-0.006866455078125
1127,-0.006256103515625
1128,-0.006561279296875
1129,-0.00640869140625
1130,-0.00640869140625
1131,-0.0067138671875
1132,-0.006256103515625
1133,-0.00640869140625
1134,-0.006256103515625
1135,-0.006866455078125
1136,-0.00640869140625
1137,-0.006561279296875
1138,-0.006561279296875
1139,-0.006561279296875
1140,-0.006561279296875
1141,-0.00640869140625
1142,-0.0067138671875
1143,-0.0067138671875
1144,-0.00640869140625
1145,-0.006561279296875
1146,-0.006256103515625
1147,-0.0067138671875
1148,-0.006561279296875
1149,-0.006561279296875
1150,-0.00518798828125
1151,-0.0042724609375
1152,-0.0042724609375
1153,-0.00396728515625
1154,-0.00396728515625
1155,-0.00396728515625
1156,-0.00396728515625
1157,-0.003814697265625
1158,-0.003662109375
1159,-0.004119873046875
1160,-0.004119873046875
1161,-0.00396728515625
1162,-0.003814697265625
1163,-0.00396728515625
1164,-0.004119873046875
1165,-0.00396728515625
1166,-0.00396728515625
1167,-0.004119873046875
1168,-0.003814697265625
1169,-0.00396728515625
1170,-0.00396728515625
1171,-0.0042724609375
1172,-0.00396728515625
1173,-0.004119873046875
1174,-0.00396728515625
1175,-0.004119873046875
1176,-0.004119873046875
1177,-0.0042724609375
1178,-0.004119873046875
1179,-0.00396728515625
1180,-0.00396728515625
1181,-0.00396728515625
1182,-0.004119873046875
1183,-0.003814697265625
1184,-0.0042724609375
1185,-0.003814697265625
1186,-0.004119873046875
1187,-0.0042724609375
1188,-0.00396728515625
1189,-0.00396728515625
1190,-0.004119873046875
1191,-0.003662109375
1192,-0.00274658203125
1193,-0.0018310546875
1194,-0.001678466796875
1195,-0.001678466796875
1196,-0.001678466796875
1197,-0.00152587890625
1198,-0.00152587890625
1199,-0.001678466796875
1200,-0.00152587890625
1201,-0.0018310546875
1202,-0.000152587890625
1203,0.000457763671875
1204,0.000762939453125
1205,0.00091552734375
1206,0.001068115234375
1207,0.000762939453125
1208,0.000762939453125
1209,0.000762939453125
1210,0.00091552734375
1211,0.00091552734375
1212,0.000762939453125
1213,0.00091552734375
1214,0.000762939453125
1215,0.000762939453125
1216,0.000762939453125
1217,0.000762939453125
1218,0.001068115234375
1219,0.000762939453125
1220,0.00091552734375
1221,0.00091552734375
1222,0.0006103515625
1223,0.00091552734375
1224,0.00091552734375
1225,0.00091552734375
1226,0.0006103515625
1227,0.0006103515625
1228,0.0006103515625
1229,0.000762939453125
1230,0.00091552734375
1231,0.000762939453125
1232,0.001068115234375
1233,0.000762939453125
1234,0.00091552734375
1235,0.000762939453125
1236,0.000457763671875
1237,0.001068115234375
1238,0.00091552734375
1239,0.00091552734375
1240,0.000762939453125
1241,-0.00030517578125
1242,-0.001068115234375
1243,-0.00152587890625
1244,-0.001373291015625
1245,-0.001678466796875
1246,-0.00152587890625
1247,-0.00152587890625
1248,-0.001678466796875
1249,-0.00152587890625
1250,-0.00152587890625
1251,-0.00152587890625
1252,-0.0018310546875
1253,-0.002899169921875
1254,-0.003814697265625
1255,-0.00396728515625
1256,-0.004119873046875
1257,-0.004119873046875
1258,-0.004119873046875
1259,-0.004119873046875
1260,-0.00396728515625
1261,-0.00396728515625
1262,-0.00396728515625
1263,-0.00396728515625
1264,-0.0042724609375
1265,-0.004119873046875
1266,-0.002288818359375
1267,-0.001983642578125
1268,-0.00152587890625
1269,-0.0018310546875
1270,-0.00152587890625
1271,-0.001373291015625
1272,-0.0018310546875
1273,-0.0018310546875
1274,-0.00152587890625
1275,-0.00152587890625
1276,-0.001220703125
1277,-0.001678466796875
1278,-0.00152587890625
1279,-0.001678466796875
1280,-0.00152587890625
1281,-0.00152587890625
