124,125
4.050635162587413e-05,-4.141626132484631e-06
2.3228947431327956e-05,-2.9664156094967937e-05
2.822851755305399e-05,-7.218993152033319e-06
1.3805619491084228e-05,-2.4204754928639544e-05
2.857956237608336e-05,-1.8348206390469534e-07
1.7140512945610316e-05,-2.3489374393011668e-05
1.151788042688489e-05,-2.02926473274253e-05
2.8053933395480977e-05,-2.2970429088687635e-05
2.305592013195097e-05,-1.8723006570126354e-05
2.094829416989033e-05,-2.7101171875761375e-05
1.2764443270574026e-05,-1.938984318458162e-05
1.5080796500986646e-05,-2.3948880706387045e-05
1.85350129419806e-05,-8.671278726185065e-06
1.3060917343464823e-05,-1.8483501770894416e-05
1.1145386374984183e-05,-1.180288816443492e-05
5.76985062560745e-06,-2.2321712722952012e-05
5.849137250234458e-06,-8.46339155412341e-06
4.0212893145118174e-07,-2.2066633827994483e-05
7.998001519250854e-06,-3.7617943142281213e-06
-6.4260406867727104e-06,-2.3273212318273618e-05
7.218604575647099e-06,-8.288398685552678e-06
-8.095217618866091e-06,-3.530570387653526e-05
7.556052093241914e-07,-2.3034912845923234e-05
6.529794180326966e-06,-3.653337814084014e-05
1.9344353211868213e-06,-3.0960385136325035e-05
8.925298758944293e-06,-3.4803739578739774e-05
9.066855625670055e-06,-1.870846748404219e-05
1.0828696959850691e-05,-2.484866098787823e-05
9.768700046742892e-06,-1.1760875549298541e-05
1.559451357181898e-05,-1.8666332448197166e-05
6.821660874216061e-06,-1.5176675111765989e-05
3.1511011773552635e-06,-2.9478334111572327e-05
4.0114340826283875e-06,-1.8269206437478627e-05
-4.937009019459385e-06,-3.356637639583621e-05
3.980268109372729e-06,-1.1344809874416675e-05
3.2796670203732873e-07,-1.9266982958661516e-05
3.167623292839441e-06,-8.645368442202425e-06
-1.2515510576861825e-06,-2.2145254360712373e-05
-6.388957074347085e-06,-1.672291146125308e-05
-2.219249137524384e-06,-2.140153924464249e-05
-1.0485484465120072e-05,-2.1608307263003456e-05
-4.2361706033400265e-06,-2.1697989809769042e-05
-1.5067014970341326e-06,-9.757886791877279e-06
-8.23995497134699e-06,-2.328003944613267e-05
-9.094411561336431e-06,-1.3489406317045342e-05
-1.4165779724674484e-05,-2.8295033621608772e-05
-9.491948102872108e-06,-1.5519353820168302e-05
-1.4345552859768034e-05,-2.5592475972956065e-05
-8.43806025395106e-06,-1.5588182763735228e-05
-8.8351570989366e-06,-2.0935653135851e-05
-1.3246747834649166e-05,-1.674944927309095e-05
-9.103652755186618e-06,-2.3945354253953126e-05
-7.990204735128707e-06,-1.3368340225227993e-05
-9.530469597202748e-06,-2.0070612823467217e-05
-9.36572984778196e-06,-1.4428389281094044e-05
-1.0992875016627764e-05,-2.656445064085462e-05
-1.1036723958460228e-05,-1.5569753409233773e-05
-1.1009013721540393e-05,-2.6574677955608878e-05
-4.192821314749107e-06,-1.157718858663808e-05
-7.793295394253803e-06,-2.574238970788517e-05
