,ECG
717,-0.11162330190617459
718,-0.1104203252672633
719,-0.10938618788160796
720,-0.10910579442594348
721,-0.1091577433073358
722,-0.10790940718584674
723,-0.10685962672671191
724,-0.1067171162977963
725,-0.10549824106118799
726,-0.10457444346951195
727,-0.10416521577921224
728,-0.10311050940390737
729,-0.10214273232355155
730,-0.1020029016446395
731,-0.10061369336910772
732,-0.09977749835920513
733,-0.09933254184570363
734,-0.0981139564507617
735,-0.09721409516513374
736,-0.0970138489678288
737,-0.09688189158517564
738,-0.09580709311609913
739,-0.0946428655670242
740,-0.09471795492537576
741,-0.09456301872041943
742,-0.09436768305902402
743,-0.09339502661435771
744,-0.09237546831929423
745,-0.09214287843580307
746,-0.092033037097125
747,-0.09210517605157449
748,-0.09210366796900689
749,-0.09059216492285473
750,-0.08993231100206633
751,-0.08985352843221614
752,-0.08979444135170901
753,-0.08825423213611015
754,-0.08730241831978189
755,-0.08708623021568455
756,-0.08582131233571795
757,-0.08512279924970695
758,-0.08473358615922919
759,-0.08348360984590099
760,-0.08241560851068945
761,-0.0823661360926056
762,-0.0821083276750255
763,-0.08111437048504463
764,-0.08003261119717558
765,-0.07985274440432293
766,-0.08001844013960027
767,-0.07981282443819979
768,-0.07852688901522953
769,-0.07773716392250361
770,-0.07771360596926487
771,-0.0773331952024989
772,-0.07620689853152487
773,-0.07518720124868764
774,-0.07495369560946578
775,-0.07496698830059706
776,-0.07473957077429727
777,-0.07374993505332289
778,-0.07265339233998444
779,-0.07256509495245632
780,-0.07252343710567438
781,-0.07263654092017977
782,-0.07256481604192731
783,-0.07217395531851428
784,-0.07104608028162568
785,-0.07045459925725232
786,-0.06999801941374044
787,-0.07006011570112282
788,-0.0701763032591
789,-0.0698184858056684
790,-0.06865845157113873
791,-0.0676815092286993
792,-0.06779553501735223
793,-0.06762771071302046
794,-0.06749380682109946
795,-0.06627452311476627
796,-0.06526042964389786
797,-0.06513868273231375
798,-0.06522001156139035
799,-0.06493888141957295
800,-0.06356476941916896
801,-0.06285695463017806
802,-0.06253674656740572
803,-0.06268354817567684
804,-0.06120230189804532
805,-0.060602199707380885
806,-0.06067475517676533
807,-0.060176682493255446
808,-0.0586299140780853
809,-0.05823149090363564
810,-0.05753710527712536
811,-0.056480290556345444
812,-0.05539370298554892
813,-0.055379382220109054
814,-0.05545278759698453
815,-0.05540349557630303
816,-0.05547921752175294
817,-0.055426144257922055
818,-0.05408784199737093
819,-0.05331747924081958
820,-0.05306210824408361
821,-0.0530647801994599
822,-0.053011204845591964
823,-0.05284744171733112
824,-0.05310820192770694
825,-0.05291886362350904
826,-0.05293466907944615
827,-0.053034515492700905
828,-0.05307053617282036
829,-0.05281859289223274
830,-0.0529298094355518
831,-0.05297795238208328
832,-0.0515323197172549
833,-0.05065675055575718
834,-0.050680202672065654
835,-0.05047082992395011
836,-0.05053060800402977
837,-0.050634492004584135
838,-0.05058043950611472
839,-0.05067474818673349
840,-0.050516329842880466
841,-0.050345029120320996
842,-0.049097878436907216
843,-0.048240429544503034
844,-0.04812710701525268
845,-0.048320823239806035
846,-0.048180011440584175
847,-0.048127739165294676
848,-0.04799309476545688
849,-0.046765185263097704
850,-0.045774047259030795
851,-0.04562518499312909
852,-0.0455008603519062
853,-0.045490381561089935
854,-0.04544312636013003
855,-0.044500678800490696
856,-0.04352838846840503
857,-0.04331352306534869
858,-0.043237506597283856
859,-0.043255386165337084
860,-0.04178368200230288
861,-0.041012638529130264
862,-0.0406179643840687
863,-0.04052668172190082
864,-0.039870621974252674
865,-0.038410869112854455
866,-0.03827547258038467
867,-0.038349659841858334
868,-0.03821170416608449
869,-0.036897550693994016
870,-0.03606764643165022
871,-0.035915338298334945
872,-0.03582254509560723
873,-0.03595638476258853
874,-0.03574688132729528
875,-0.0356703401302956
876,-0.03603683402588071
877,-0.03586577006268647
878,-0.03564835909919129
879,-0.03584688934621092
880,-0.03427930707436923
881,-0.0335148263463685
882,-0.033410706189809625
883,-0.03351369759974696
884,-0.03340515412618712
885,-0.033334202461322085
886,-0.033627777000820286
887,-0.033249091943373554
888,-0.03334912599185028
889,-0.033306459741942795
890,-0.03330794284908754
891,-0.03207233980756515
892,-0.03109179273621534
893,-0.030998936675364196
894,-0.030721632486435498
895,-0.030750953240224643
896,-0.030724660806456243
897,-0.030883091475057814
898,-0.030922535685396133
899,-0.030970233161687302
900,-0.030888957411086156
901,-0.03087333230382012
902,-0.03108652578552335
903,-0.03110963704043558
904,-0.030834670769783624
905,-0.030745990791295648
906,-0.03097084236196166
907,-0.029613093228407446
908,-0.028737148269191857
909,-0.028335997049378704
910,-0.028543642397657297
911,-0.028493065608956553
912,-0.028457451047445487
913,-0.028611723133768897
914,-0.028421957687136772
915,-0.028408235956789915
916,-0.028416217922474733
917,-0.028238331362875478
918,-0.027112216354038605
919,-0.02614996113421549
920,-0.02602733510213874
