100000,0.35361175650779464
100001,0.40294978638802453
100002,0.44948910336156345
100003,0.4949316022355755
100004,0.5398068037006938
100005,0.5826553077164743
100006,0.6270583937907251
100007,0.6706698363979512
100008,0.7124789280445517
100009,0.7539828439099021
100010,0.7944851178078896
100011,0.8334237438329009
100012,0.8724288419774259
100013,0.9087681804942424
100014,0.9380597674371915
100015,0.9584581941024434
100016,0.9678793435326014
100017,0.9628189899067395
100018,0.9433866607900401
100019,0.9097833075241808
100020,0.8677876165425766
100021,0.8170944120640175
100022,0.7603263965486053
100023,0.6984852240163328
100024,0.6367014684081727
100025,0.57366830078336
100026,0.5122184307102217
100027,0.4524470282950345
100028,0.3957560945949465
100029,0.340714918798285
100030,0.28812950542081534
100031,0.23690302875541688
100032,0.18735501974796956
100033,0.1398337213940724
100034,0.0954593469391286
100035,0.05166661257089044
100036,0.010887897472549734
100037,-0.027034714344142136
100038,-0.06147651615223536
100039,-0.09222749452590046
100040,-0.1203988340671008
100041,-0.14503193720346336
100042,-0.16659892377540186
100043,-0.18497591980837613
100044,-0.19991517921741284
100045,-0.21253690505982467
100046,-0.2224497750724416
100047,-0.22935930468332444
100048,-0.23491891101518436
100049,-0.23881440686218924
100050,-0.23893827854117305
100051,-0.2378414465211331
100052,-0.2351900180915967
100053,-0.23215261788261388
100054,-0.22860001928238763
100055,-0.2234407474997682
100056,-0.22083239331591925
100057,-0.21611652674065354
100058,-0.21347945361848525
100059,-0.20962704278043967
100060,-0.20730950490870356
100061,-0.20504940548762257
100062,-0.20257927915123042
100063,-0.19999964447975974
100064,-0.19740564990859666
100065,-0.19522633801867117
100066,-0.19295187927194996
100067,-0.19267542400763188
100068,-0.19038660521774584
100069,-0.18886072588095773
100070,-0.18755923967367855
100071,-0.18734920730493906
100072,-0.18565637888624553
100073,-0.18524169921875
100074,-0.18382532333769638
100075,-0.18237125282751948
100076,-0.1824951171875
100077,-0.18139827784844778
100078,-0.1800537109375
100079,-0.17906637189692998
100080,-0.17799825594503654
100081,-0.17674882684971233
100082,-0.17515653566759876
100083,-0.17303466796875
100084,-0.17274385524441763
100085,-0.1705788985183197
100086,-0.17038322045238902
100087,-0.1681231284938549
100088,-0.1665685220386951
100089,-0.16551477000473325
100090,-0.16326904296875
100091,-0.1618239316457235
100092,-0.16084200092374298
100093,-0.1598259232839659
100094,-0.15821927808611563
100095,-0.15580660096364707
100096,-0.155487060546875
100097,-0.15361291109175965
100098,-0.15210139682102272
100099,-0.15072810551837232
100100,-0.14931171815653738
100101,-0.14731370936426869
100102,-0.14477717692293918
100103,-0.1434326171875
100104,-0.14143460868225755
100105,-0.13972740960060956
100106,-0.13881188182634852
100107,-0.13652306303643544
100108,-0.13496845069732466
100109,-0.13337618305091375
100110,-0.13153076171875
100111,-0.13026695779868258
100112,-0.12890803342773935
100113,-0.1268149043280805
100114,-0.12506460086362714
100115,-0.1228045169416812
100116,-0.1214599609375
100117,-0.12007230212912771
100118,-0.11952833069624316
100119,-0.11702054402961133
100120,-0.11656278021423264
100121,-0.1145647691258149
100122,-0.11410700516691451
100123,-0.11209462499418928
100124,-0.11055437671653859
100125,-0.10922419180584005
100126,-0.10668767371554233
100127,-0.10571466974743228
100128,-0.1032445244676888
100129,-0.10078874812880707
100130,-0.09950167434587628
100131,-0.09862377662115218
100132,-0.09718411638273233
100133,-0.09489529787984465
100134,-0.0944806447617111
100135,-0.09375533047884459
100136,-0.09228693278925615
100137,-0.09203923937276924
100138,-0.09077542411542419
100139,-0.089874267578125
100140,-0.089874267578125
100141,-0.08969293721354023
100142,-0.08769492296789727
