,ECG
208,-0.026126705131132865
209,-0.02618736343281235
210,-0.025821890119634858
211,-0.025902797669555947
212,-0.025699655267924976
213,-0.02493702833956766
214,-0.024236501172133385
215,-0.023665003774288273
216,-0.02376573847984051
217,-0.02362931841063134
218,-0.023299388185400047
219,-0.022294189646832063
220,-0.0216450540743491
221,-0.021306538565624155
222,-0.021300944006581477
223,-0.02143452803997032
224,-0.020923173420368816
225,-0.020143837642439183
226,-0.01935233238115462
227,-0.01894056194976667
228,-0.01867859529648818
229,-0.018525939880102243
230,-0.01856260422756342
231,-0.0185952972091753
232,-0.017990009631607535
233,-0.017017961854581615
234,-0.01659292032439373
235,-0.01643627365040718
236,-0.016376175489356264
237,-0.016319675214135528
238,-0.016331423244498083
239,-0.01626090070722333
240,-0.016193831011918163
241,-0.016046019461827682
242,-0.016092377374625103
243,-0.014768789129950678
244,-0.01387636276731299
245,-0.014035303137992736
246,-0.013736614930592757
247,-0.013813265893490656
248,-0.01378580241061337
249,-0.01351607326550466
250,-0.013093577561445014
251,-0.01201850099980013
252,-0.011660507023810733
253,-0.011490103444367001
254,-0.01163851604528836
255,-0.011424950593919861
256,-0.011736119124238324
257,-0.011225286537620904
258,-0.010131829659686696
259,-0.009361434185750764
260,-0.008955311405510787
261,-0.008887134792773702
262,-0.008873969137128686
263,-0.009050813666445483
264,-0.008841867444547633
265,-0.009064147461234026
266,-0.008846067024454642
267,-0.008925243801678128
268,-0.008086216125717142
269,-0.0071381260510923975
270,-0.00688435656700469
271,-0.0065904584794661235
272,-0.006647409702227289
273,-0.006549489599151897
274,-0.006494585929188608
275,-0.00657607134407969
276,-0.006394352824283828
277,-0.006562964551876044
278,-0.00685805153203563
279,-0.006366093363365735
280,-0.006554405613245535
281,-0.006568540573681842
282,-0.006428373114964085
283,-0.006431380328110941
284,-0.006700987184347283
285,-0.006545771676272231
286,-0.00647612483917391
287,-0.006277034295485773
288,-0.005202345464073971
289,-0.004456751080687259
290,-0.004209191127430051
291,-0.004359923235716257
292,-0.0038025255608642567
293,-0.003937773432633043
294,-0.0041322217508798715
295,-0.003996423473622497
296,-0.003606967496486673
297,-0.0025280334690704234
298,-0.0018561045796354771
299,-0.0016820770003212531
300,-0.001710641514134071
301,-0.0015635439455142228
302,-0.0016096634564241694
303,-0.001498351507314156
304,-0.0007826689526029422
305,0.0002301094286955165
306,0.0005742307218684787
307,0.0008373020655969622
308,0.0009312941672484393
309,0.0009839634013212373
310,0.0006912408323276752
311,0.001515146576880105
312,0.0021045490370199525
313,0.003036798641354751
314,0.0032776192260248905
315,0.003354925880426609
316,0.0032140867403350495
317,0.003438562868738099
318,0.004530474835639233
319,0.005267570571584384
320,0.005724482440994432
321,0.0056934866924947805
322,0.005566630427844546
323,0.005645169048680339
324,0.005890879234235485
325,0.005601452760062911
326,0.005992002754198057
327,0.007157364713385334
328,0.007936645918362044
329,0.008088694507961403
330,0.008343642277381755
331,0.008000501275635905
332,0.008045549780643986
333,0.008283784877487259
334,0.008245606166213205
335,0.008059254753600168
336,0.00803333484613012
337,0.008073631117449052
338,0.007880587049311674
339,0.008118834503983133
340,0.00821675720510945
341,0.008352845875846799
342,0.008241077436759557
343,0.007895206677106578
344,0.008042905007769328
345,0.008212269289601707
346,0.008074547764551103
347,0.008178019997081745
348,0.008255455224951766
349,0.008039949915628456
350,0.008151107804679963
351,0.00807616648074051
352,0.008036921143966372
353,0.00825747826050731
354,0.008044233143092824
355,0.008046778681455074
356,0.008065634856061123
357,0.008480217186498018
358,0.009147105640019996
359,0.010157178193595674
360,0.010450341044549475
361,0.010683554146169115
362,0.010603580774340057
363,0.01072393392267389
364,0.010785762711912634
365,0.010716217264733029
366,0.010858225749716741
367,0.011363609534544367
368,0.012074833196940192
369,0.013083267511762604
370,0.0131415139458712
371,0.013017069160761792
372,0.013012539384309438
373,0.013942543418997581
374,0.014684840975918776
375,0.015299498774318415
376,0.015401443439145564
377,0.015484481080420812
378,0.015431975582840892
379,0.015945525851304303
380,0.01603554489131861
381,0.016758451780133056
382,0.01781759487402078
383,0.017858750513860565
384,0.01799753531944856
385,0.017775769328645382
386,0.018132107644856264
387,0.01955140192515939
388,0.020176972954012017
389,0.02030636464901731
390,0.02047148186226465
391,0.020435272393711276
392,0.020334503013303903
393,0.020270255470116183
394,0.02019742227392628
395,0.020767560727676306
396,0.022037377444629462
397,0.022447607133891857
398,0.022876761836239542
399,0.02276621908080508
400,0.022929403061171777
401,0.023023344194156883
402,0.022731859357216392
403,0.02290490108892122
404,0.023218544977558087
405,0.02292292803418366
406,0.024031190845212193
407,0.02482773822788337
408,0.025095086128444292
409,0.025376490431389287
410,0.02550543102459276
411,0.0255823246401055
412,0.025286768661948757
413,0.025675476589907053
414,0.02660395252049903
415,0.027444257597263925
416,0.027584712848838497
417,0.027718586398038585
418,0.02765272678937939
419,0.027555844544121258
420,0.027675096250956908
421,0.028666871908586102
422,0.02959063975896454
423,0.030104789002059217
424,0.029897354631997337
425,0.030211342012658165
426,0.030307753589341166
427,0.030783176379078316
428,0.0320212836770299
429,0.03255863267576337
430,0.032425283633651734
431,0.03248330785376252
432,0.03257931473629522
433,0.0327001358610334
434,0.033016936855957156
435,0.03408799223909777
436,0.03480530378400512
437,0.03514672872227077
438,0.034977071541821045
439,0.034992767663485934
440,0.03497746966075958
441,0.03497893080160536
442,0.03502743628782223
443,0.03503338029234672
444,0.03520107688570387
445,0.03500056875067783
446,0.03555705410874946
447,0.03628564524363698
448,0.0369787136879782
449,0.03766961972484552
450,0.0377143188392471
451,0.037347605286364244
452,0.03740801368718995
453,0.03751403163557385
454,0.037920935701068983
455,0.037610839401651615
456,0.03768171623021584
457,0.03762283566029649
458,0.0375617022924892
459,0.03778810457570334
460,0.03742395814438495
461,0.03746838808570615
462,0.0374138209095543
463,0.03854132507732797
464,0.039293107665047275
465,0.03976358992804238
466,0.0394455645929846
467,0.03946134763943283
468,0.03963323983229707
469,0.03959877992171342
470,0.04010702300923002
471,0.0411579272764649
472,0.04176720015898097
473,0.04219784016599843
474,0.04233710631921095
475,0.042072568318481225
476,0.042743628603883296
477,0.043241832999306
478,0.04424770492930199
479,0.04450504892479525
480,0.04469819389801624
481,0.044492439288380405
482,0.044398438895757265
483,0.0446423101644664
484,0.04513232740936014
485,0.04635127355782003
486,0.04658575571254263
487,0.0467158181876881
488,0.04698198734071384
489,0.04723594190190589
490,0.048083258503803065
491,0.04870975742172966
492,0.04935941068772926
493,0.049555077318863196
494,0.04953197798408916
495,0.0496781254167669
496,0.05030967162245541
497,0.05136923846365047
498,0.05166725875744551
499,0.05180909425303767
500,0.052425921680536065
501,0.053464891655636476
502,0.053903479799355114
503,0.05420871868876971
504,0.05417147949962999
505,0.054296470840352405
506,0.054198059683388145
507,0.05422432635781489
508,0.0549608801496453
509,0.056239615819303916
510,0.056788269358988404
511,0.056831410690651896
512,0.05686879082658986
513,0.058065725828417486
514,0.058768470979256096
515,0.0590929917549477
516,0.05923569313661132
517,0.060181506982130026
518,0.06110898207768977
519,0.06160511123241996
520,0.06253526263713453
521,0.06337480256609639
522,0.0637417194045529
523,0.06406014219255612
524,0.06447438066583967
525,0.06541388380216966
526,0.06598943415786598
527,0.06681035228715522
528,0.06808332329246349
529,0.06851489381685033
530,0.06940751365643805
531,0.07065324248442581
532,0.07112832166257085
533,0.07179227690409856
534,0.07242499236266912
535,0.07339088681168825
536,0.07409341892171842
537,0.07517046730180894
538,0.07566817602676
539,0.07647637933327994
540,0.07775133564051083
541,0.07827945693692688
542,0.07897336776349839
543,0.08017804151092935
544,0.08075366540089768
545,0.08177119168564126
546,0.08263127177884404
547,0.0832570809464577
548,0.08415748150100696
549,0.08482751269182061
550,0.08576105740623348
551,0.08621158355005622
552,0.08601069425602494
553,0.08701426692715589
554,0.08809232894189979
555,0.08862120267510609
556,0.08840692866079139
557,0.08869417447622091
558,0.09018232703916293
559,0.09074911925859085
560,0.09106722087689136
561,0.09103924426318817
562,0.09205325114185225
563,0.09291444436863684
564,0.09336474765162894
565,0.09362127614024533
566,0.09380988715058564
567,0.09484816550246176
568,0.09560115552383103
569,0.09588889564117127
570,0.09573971793578376
571,0.09682992982915324
572,0.0976231441353162
573,0.09795809523937946
574,0.09845663150730145
575,0.09856098715381402
576,0.09992686473684755
577,0.10029501163753293
578,0.1006062951436658
579,0.10091991137349034
580,0.10201578838949321
581,0.10268867615510602
582,0.10298477933134437
583,0.10332057495140153
584,0.10346276190465395
585,0.10421525224474332
586,0.10520410013417784
587,0.1055204933911737
588,0.10574564276026208
589,0.10667449181511046
590,0.10738224134293924
591,0.10784802038888372
592,0.10783782114036895
593,0.1085264305144522
594,0.10944866316060164
595,0.11027066930933403
596,0.11031827615028235
597,0.11050708753477642
598,0.1116781717270847
599,0.11249701536141173
600,0.11277323624524818
601,0.11275457569158082
602,0.11339858124257
603,0.11455010516324231
604,0.11521782390925885
605,0.11534867870495331
606,0.1155646420738163
607,0.11620780352868403
608,0.11737774877419949
609,0.11781992179926155
610,0.1178727583704741
611,0.11825412093326597
612,0.11924647103890401
613,0.1201833963362648
614,0.12039216140283245
615,0.12032571949286264
616,0.1202223097709363
617,0.12052098202213757
618,0.12195376876181269
619,0.12231351760464464
620,0.123146349868411
621,0.12294306657030465
622,0.12270791125651533
623,0.1231157130757943
624,0.12414332440125604
625,0.12485524027395695
626,0.1253459509206922
627,0.12510110016601975
628,0.1249901316453506
629,0.12542233694310082
630,0.12651217236125656
631,0.12724449831905038
632,0.12751588712401263
633,0.12764305843036816
634,0.12794759229771277
635,0.12759734172652137
636,0.1278016096097771
637,0.12849220884038684
638,0.12947212095927693
639,0.12983069169430903
640,0.1301904835585937
641,0.12990164268711135
642,0.13007995911678055
643,0.13008037260609717
644,0.12984012033946096
645,0.13050530786633252
646,0.13024600854845617
647,0.12998857212050183
648,0.1301503158995355
649,0.12990078409038103
650,0.13022512457095897
651,0.13020163589229294
652,0.13085491943507352
653,0.1318244619873111
654,0.13255492632471613
655,0.13258954277894933
656,0.132733028604013
657,0.13235841102588775
658,0.13293014919429935
659,0.1327178506143337
660,0.13250538499996153
661,0.13335209017476823
662,0.13425389083896785
663,0.13461275108283854
664,0.13477962016654754
665,0.13494559994539782
666,0.13493966571674076
667,0.13507331936253267
668,0.13540508962323825
669,0.13507723847284547
670,0.1351974951307153
671,0.1352245013878093
672,0.13514010645998997
673,0.1350991645325083
674,0.13482547443352316
675,0.1350048963955833
676,0.13497438379481372
677,0.13508929149885177
678,0.13493112304529029
679,0.13501270105919616
680,0.13545541631733057
681,0.13489668071947972
682,0.13509963475436831
683,0.134913120770887
684,0.1350712575786523
685,0.13527238531797955
686,0.13500166864885865
687,0.13494156794464682
688,0.13485268606101958
689,0.13495386808685558
690,0.13468654719152645
691,0.13509761512347682
692,0.13482453064531494
693,0.13454387972050696
694,0.13420117027823303
695,0.1330302841828976
696,0.13274571097903032
697,0.13259441424866994
698,0.13261802233490377
699,0.1324709305652821
700,0.1323868536857035
701,0.13245464114857758
702,0.13254022411539118
703,0.1315790243732764
704,0.1306836572864909
705,0.1303006460667547
706,0.13021650417506278
707,0.1297258123183085
708,0.12872614345057445
709,0.12787516854342287
710,0.1278319589645332
711,0.12752851059810724
712,0.12651662656224047
713,0.1260970038616235
714,0.12537953130892107
715,0.12463154327230824
716,0.12341752227703905
717,0.12279590309811374
718,0.12217587192877774
719,0.12115207165008925
720,0.12057339828758255
721,0.11945482941944911
722,0.11886644037558984
723,0.11812022073324248
724,0.11719891043460161
725,0.11585907278129629
726,0.11417145755938002
727,0.11248272301874382
728,0.11081871986453949
729,0.10948730587451402
730,0.10884006131630361
731,0.10787448886832253
732,0.10668166929718628
733,0.1055283077232703
734,0.1036003335900826
735,0.10206285433307631
736,0.1002457439663407
737,0.09878726306888269
738,0.09724991819956336
739,0.09560062428307643
740,0.09403084795510613
741,0.09224418731620058
742,0.09065275363178901
743,0.08879011716451554
744,0.08737913442531219
745,0.08565153231627831
746,0.08393586423984818
747,0.08097242197963146
748,0.07872843751647864
749,0.07678801127868443
750,0.07489382387025037
751,0.07339751529095423
752,0.07192274725153518
753,0.07016668579611052
754,0.06839127003296278
755,0.06703629890432634
756,0.06513508445106589
757,0.06256276447895162
758,0.060187532418928776
759,0.05818744401686297
760,0.05657631044550003
761,0.05467493102126835
762,0.05303765975602036
763,0.05158145782514125
764,0.04969045577199723
765,0.04691060146902327
766,0.044665668202788424
767,0.0429153930071893
768,0.04087287011455428
769,0.03918131030157473
770,0.037509010683895345
771,0.03506187020903527
772,0.032767144657361996
773,0.03076764209394328
774,0.028853731212632724
775,0.027106445408439168
776,0.02526989346169398
777,0.02273620229769434
778,0.020440701019643688
779,0.018452596922793402
780,0.01697355502114823
781,0.014312297719680924
782,0.011716361840828998
783,0.009812007731138885
784,0.007694501101970988
785,0.005819920024392639
786,0.0032790725563559575
787,0.0007530896428153759
788,-0.0012814298969005065
789,-0.0042869547314657456
790,-0.0063183864854361475
791,-0.008357106493265312
792,-0.00987630171885507
793,-0.01260330170931741
794,-0.015233667858140898
795,-0.01743599323468952
796,-0.01911491928260618
797,-0.02124879546037946
798,-0.02384921787329577
799,-0.02575381981027457
800,-0.0283371930638911
801,-0.031086489816032844
802,-0.03357875564516595
803,-0.035403932948519935
804,-0.037018851368422985
805,-0.03949254412001424
806,-0.04207124802262912
807,-0.04418930986458969
808,-0.04597477869097465
809,-0.04788978905233179
810,-0.04936505842082498
811,-0.05195763581353358
812,-0.05429547438402188
813,-0.05647176663724265
814,-0.05829995510253792
815,-0.06036816503843405
816,-0.06300350575697157
817,-0.06509502761479007
818,-0.0671440178440461
819,-0.06865786279649747
820,-0.07041782119020865
821,-0.07276536066505158
822,-0.07541883149747945
823,-0.0777642605654953
824,-0.07921103565417273
825,-0.08101838158128599
826,-0.08270500081005054
827,-0.08499278786958743
828,-0.08708467639760917
829,-0.08960052787225967
830,-0.09145450193788189
831,-0.09360300279850076
832,-0.09492579238097269
833,-0.09669739440684365
834,-0.09838723402856069
835,-0.09982410247974452
836,-0.10179827347831565
837,-0.10474289774675788
838,-0.10701408722684898
839,-0.10886716919348773
840,-0.11056158198957405
841,-0.11124098043772743
842,-0.11194516878018371
843,-0.11314118643841438
844,-0.11465506432852154
845,-0.11645623420172863
846,-0.11761052773241831
847,-0.1191823753273378
848,-0.12092963970640692
849,-0.1227536994652275
850,-0.12432239288332773
851,-0.12541735424219863
852,-0.1261819772038701
853,-0.1272211703269383
854,-0.12822728329207178
855,-0.1301035966355653
856,-0.13165802182395847
857,-0.13297521202259496
858,-0.1334023929968197
859,-0.13450416828784112
860,-0.1361083959007004
861,-0.13723640802352097
862,-0.1391013360681543
863,-0.14039847955265164
864,-0.1407669076543066
865,-0.14199480208303553
866,-0.14268297161635465
867,-0.14341222646617482
868,-0.14431439762926504
869,-0.145782721825817
870,-0.14710477943132164
871,-0.14785625858011328
872,-0.14863933340303112
873,-0.1497380069038612
874,-0.15053896627828847
875,-0.15124479798379473
876,-0.15214058445084946
877,-0.15276516216053218
878,-0.1537263189920509
879,-0.1545827918463959
880,-0.15531304820980787
881,-0.15575619821845024
882,-0.15695202131804137
883,-0.15762345881985393
884,-0.1584237143125106
885,-0.15957611238718714
886,-0.16039158003853524
887,-0.16065284095765758
888,-0.16204062932076835
889,-0.16279552941671355
890,-0.16282760390443046
891,-0.16336158880632978
892,-0.1639037049641343
893,-0.16516566539904204
894,-0.16514306522841607
895,-0.16545703620242197
896,-0.16583340098458352
897,-0.16698222651345382
898,-0.16736906246185107
899,-0.16767521241007624
900,-0.16783834710640239
901,-0.16874793046850656
902,-0.16955807032295145
903,-0.17012300224585616
904,-0.1702838913369574
905,-0.1704270610201297
906,-0.17026986105260308
907,-0.17098637400332953
908,-0.17234389751167342
909,-0.17256493355434074
910,-0.17298647082269739
911,-0.1729036852257035
912,-0.17248540531433307
913,-0.17282392231039506
914,-0.17279002663139437
915,-0.17277132710404003
916,-0.17294405525740822
917,-0.17279751079771336
918,-0.1728068955317115
919,-0.17357337974646397
920,-0.17457000623657895
921,-0.17478559724298157
922,-0.17518620330116444
923,-0.17520020886387427
924,-0.17514154311043723
925,-0.17545682017804323
926,-0.17520195853346243
927,-0.17524513692449803
928,-0.17547341970834024
929,-0.17504878694924225
930,-0.17535746026349353
931,-0.17508297022747113
932,-0.17480751958996021
933,-0.17404949153002147
934,-0.1731421510349075
935,-0.17275457232324695
936,-0.173031725794736
937,-0.17283109543900846
938,-0.17260561576478678
939,-0.1729018756175065
940,-0.17196796975757675
941,-0.17132264080401516
942,-0.17048705301464048
943,-0.17050380613373597
944,-0.16993433031716557
945,-0.1691571828756831
946,-0.16828756528123015
947,-0.16796916267690104
948,-0.16800909740538986
949,-0.16798750945461438
950,-0.16751131199213348
951,-0.1666779694192006
952,-0.16597756389417823
953,-0.16576076466906162
954,-0.16546920290511216
955,-0.1654918666162194
956,-0.16551315656020452
957,-0.165290333628728
958,-0.16477646982331928
959,-0.16383593377943392
960,-0.16322697603192093
961,-0.16313091029939047
962,-0.1632069407442393
963,-0.16306754719056196
964,-0.16298870117260253
965,-0.16289127522201927
966,-0.16300922645014318
967,-0.16329562061564287
968,-0.16326603401454082
969,-0.1631577560011725
970,-0.16226403083250124
971,-0.16102712644611022
972,-0.16064619756802642
973,-0.16055901695708336
974,-0.1607551568136936
975,-0.16067775967772094
976,-0.16074460536717525
977,-0.16023796091263778
978,-0.15925431360869718
979,-0.15831061060847346
980,-0.15795900835691518
981,-0.1579119166005317
982,-0.1580315695877246
983,-0.1582449199994027
984,-0.15824142633104235
985,-0.15742037432735162
986,-0.15668881568984167
987,-0.15592799319431244
988,-0.15574912083966783
989,-0.15564804033917626
990,-0.15559204362136575
991,-0.1550606517291784
992,-0.15385970120325695
993,-0.15339523293291768
994,-0.15339503500883195
995,-0.15341631472140116
996,-0.15356426812566035
997,-0.15337853373179658
998,-0.15307596207068644
999,-0.15160918936133377
1000,-0.15139604972514192
1001,-0.15108894929161729
1002,-0.15077457123418292
1003,-0.15078772212257338
1004,-0.15033418004332746
1005,-0.14960725853044374
1006,-0.14897503133139864
1007,-0.14881372116931788
1008,-0.1486820949241355
1009,-0.14835443760582703
1010,-0.14813658798972426
1011,-0.14712700514376612
1012,-0.14655310765521337
1013,-0.1458281518078706
1014,-0.1459628396407487
1015,-0.14605237332029955
1016,-0.14543433313042325
1017,-0.14451448434252234
1018,-0.14355814640768677
1019,-0.14362618752439782
1020,-0.14354155255377832
1021,-0.14366498206390074
1022,-0.14315396363289384
1023,-0.14214240713696927
1024,-0.14153625795282443
1025,-0.1409979404173197
1026,-0.14098980319474158
1027,-0.1402918818798277
1028,-0.13935531997287784
1029,-0.13860972554555176
1030,-0.13908632822141415
1031,-0.1381068646907262
1032,-0.1368272043291774
1033,-0.13651553147130702
1034,-0.1359692107029746
1035,-0.13496011914269002
1036,-0.13423576464388579
1037,-0.13388086093121065
1038,-0.13350626993506337
1039,-0.132892593266643
1040,-0.132012206861165
1041,-0.1314048483998301
1042,-0.13043219295267627
1043,-0.12955346074869858
1044,-0.12918822179061124
1045,-0.12801041444508995
1046,-0.1272638651009912
1047,-0.12653785755740624
1048,-0.12570372069008054
1049,-0.12455515001606605
1050,-0.12375000654941565
1051,-0.12413294938383107
1052,-0.12370814835714898
1053,-0.12253892796611687
1054,-0.12201049158443385
1055,-0.12176338028050142
1056,-0.12135917130168919
1057,-0.12058372924861066
1058,-0.11982988388430066
1059,-0.119312981879235
1060,-0.11909298892545939
1061,-0.11880649959232492
1062,-0.1188102320417659
1063,-0.11823666085680752
1064,-0.11725379449873762
1065,-0.11640774305768689
1066,-0.11700374341948708
1067,-0.11613310898036482
1068,-0.11503418851062305
1069,-0.11468975988030167
1070,-0.11400307416384164
1071,-0.11400687949683026
1072,-0.11344195806401577
1073,-0.11241542796237755
1074,-0.11186453650499945
1075,-0.11150932281437012
1076,-0.11152594889674643
1077,-0.11036908717101519
1078,-0.10957015716689757
1079,-0.10931883748214913
1080,-0.1090917509169314
1081,-0.10912770465348583
1082,-0.10902284708957896
1083,-0.10790028861571802
1084,-0.10692661255412816
1085,-0.10695951248238754
1086,-0.1067072342305476
1087,-0.10588086802361321
1088,-0.10521374184886678
1089,-0.10452157561498111
1090,-0.10428011002976448
1091,-0.10403459649764937
1092,-0.10298745003646918
1093,-0.10245331105832771
1094,-0.1019515662986124
1095,-0.10222605744267643
1096,-0.10094093782609494
1097,-0.10034089783534021
1098,-0.09971271612312008
1099,-0.09955699207933057
1100,-0.09905295052654714
1101,-0.09804240818471953
1102,-0.09746907727859312
1103,-0.097096510062447
1104,-0.09698998979604534
1105,-0.09699170142230862
1106,-0.09673454926830075
1107,-0.09564273947392997
1108,-0.09511457049203795
1109,-0.09439154473438711
1110,-0.09481768994479942
1111,-0.09468016966448171
1112,-0.09441415203797389
1113,-0.09444793638851877
1114,-0.09380443046724861
1115,-0.09297135185129606
1116,-0.09233602552744129
1117,-0.0922864218941897
1118,-0.09198439880034243
1119,-0.09212906873016452
1120,-0.09201621387411005
1121,-0.09215539470274905
1122,-0.09219797400592973
1123,-0.09108410849973843
1124,-0.09023965725853418
1125,-0.08987312503377261
1126,-0.08998945304776163
1127,-0.08973209705208435
1128,-0.0899183116227279
1129,-0.08887415505485445
1130,-0.08765537519052341
1131,-0.08739273561623401
1132,-0.08722740202358785
1133,-0.08672362968262876
1134,-0.08588089648442279
1135,-0.08516529728285692
1136,-0.08512899437258346
1137,-0.08468155640060107
1138,-0.08399260130047784
1139,-0.083040581363302
1140,-0.08238297906447918
1141,-0.08235416846373338
1142,-0.08237952944474601
1143,-0.08208312185111827
1144,-0.08151766280691776
1145,-0.08075015916719157
1146,-0.07994465898711285
1147,-0.07991922012176393
1148,-0.079866484868289
1149,-0.08000770766625917
1150,-0.08005003897873357
1151,-0.07941886643633984
1152,-0.07857965534245774
1153,-0.07780877202804647
1154,-0.07777827878330792
1155,-0.07765604298718488
1156,-0.07756523060764163
1157,-0.0770818394133086
1158,-0.07609927280850524
1159,-0.07556141539803585
1160,-0.07497637776537414
1161,-0.07493568230807938
1162,-0.0750473006706601
1163,-0.0748786125379726
1164,-0.07474097324654916
1165,-0.07425902675718085
1166,-0.07316794250803142
1167,-0.07280415329276663
1168,-0.07242214719682237
1169,-0.07262690539272382
1170,-0.07255974168044275
1171,-0.07247512139414372
1172,-0.07279944917892082
1173,-0.07246996748199294
1174,-0.07236315698545259
1175,-0.07199683420846487
1176,-0.07083670217537731
1177,-0.07076782267164543
1178,-0.07020581118783722
1179,-0.0700622524488025
1180,-0.06990238421421865
1181,-0.07024998024705334
1182,-0.07007688842194747
1183,-0.07005538267659002
1184,-0.06958068260338056
1185,-0.0685087344913972
1186,-0.06806895549383574
1187,-0.06747653594192331
1188,-0.06791384907205898
