hEOG,vEOG
-0.008562268865391078,-0.005146004193351547
-0.008507074224026046,-0.00514339307958859
-0.008555822742094625,-0.005216905702921557
-0.008537350456401088,-0.005240239287813088
-0.00840971334499157,-0.005210367242699658
-0.008347302660661481,-0.005189615564904783
-0.008394040932510219,-0.005239432327245433
-0.008390228884481979,-0.005251465647953933
-0.008270519102775431,-0.005204650504761052
-0.008225957466400492,-0.005194831164602823
-0.008288475388977715,-0.005252410350870281
-0.008281369965130765,-0.005264404173428984
-0.008178399420706167,-0.0052216419457771016
-0.008132381502848172,-0.005206109357100211
-0.008201348777940206,-0.005246006326084461
-0.00820996135711573,-0.0052595804724928545
-0.008110064737050041,-0.005227270204632438
-0.008071091830418086,-0.005207445083375828
-0.008149156005426582,-0.005258344189414653
-0.008167926907494669,-0.005270145672414405
-0.008063505933760104,-0.005222527568474602
-0.008037103183568435,-0.005213640751967261
-0.008111798990523092,-0.005264308754753757
-0.00812263751003945,-0.005287536865717489
-0.008034934732733,-0.0052375038345780535
-0.008003634503817705,-0.0052202586493261625
-0.008086344310418166,-0.005258231574997989
-0.00809864538313551,-0.005269529237046238
-0.008007364727229694,-0.005237928650639563
-0.00797306765959614,-0.005216061155345286
-0.008056575643798147,-0.005270187880208719
-0.008086109110092672,-0.005281442879558348
-0.007986122680730515,-0.005232632145449403
-0.007958286690346886,-0.005226719234548483
-0.008049827708102995,-0.005279484053470764
-0.00806281857046565,-0.00528101355135409
-0.007965476808791443,-0.0052472032887642
-0.007946427789569305,-0.005226747685254607
-0.008037390152124305,-0.005276485237907378
-0.008047952923926982,-0.00528208125735455
-0.007954009007092963,-0.005246423109651005
-0.00794045317857705,-0.005233798401321985
-0.008017941669283234,-0.0052741922798797015
-0.008038767412354757,-0.005290746338063023
-0.007958891273799328,-0.005235620632769024
-0.00792883729926562,-0.005226935877027468
-0.008008255948953356,-0.005265005539008978
-0.008026602532345327,-0.005265867212499432
-0.007933935924315799,-0.005260584361330597
-0.007877881826460384,-0.005263207792184261
-0.007945691378397866,-0.0053301298865212786
-0.007960959863340627,-0.005350726717806088
-0.007853144065679996,-0.005328984858312652
-0.00782443499804471,-0.005331213506860508
-0.00789962397043164,-0.005380356474278667
-0.007931204239617354,-0.005398618093862075
-0.007836751423370073,-0.0053393440015894215
-0.007804728731411728,-0.005324833520083132
-0.007898995095072706,-0.00538374271078712
-0.007919285151606278,-0.0053939831982364565
-0.007848862349440287,-0.0053545417468516925
-0.00781703711033948,-0.005337140369866192
-0.007905168706590936,-0.005398328052455949
-0.007929307099130775,-0.005411280066210728
-0.007843399186636178,-0.00535838949941888
-0.00781810822222528,-0.005343408427854985
-0.007895035258525232,-0.005387402542201797
-0.007918899398977837,-0.005415287360915949
-0.007834864618001243,-0.005370010507485801
-0.00779906409800358,-0.0053463483952687334
-0.007888464269390551,-0.0053972204435470735
-0.007936526153521953,-0.005391687635249759
-0.00783789272259801,-0.005352661506005693
-0.007813814441311701,-0.005339859491435729
-0.007894942483900613,-0.005399881875363607
-0.007932395061103511,-0.005398539086143383
-0.007823608685609556,-0.00535616393710385
-0.007815789044873869,-0.005341215682684942
-0.007901780044612708,-0.00538527259653903
-0.007910186552475936,-0.00538408651273445
-0.00782939036474903,-0.005341810548157486
-0.00781977784336611,-0.005334008303363875
-0.00789859154808968,-0.005391658078407575
-0.007914081426499957,-0.005390684298719285
-0.007834224641077463,-0.005349253984949466
-0.007804064645672576,-0.005328908541102156
-0.007893315695935925,-0.005385459912136262
-0.007916469944934956,-0.0053982775298333004
-0.007829240469472526,-0.005348856593960412
-0.007806748189406038,-0.005332945871859298
-0.00789641026324711,-0.005381488659873725
-0.007905641784520379,-0.005397782282627793
-0.007826316649891397,-0.005358131607527138
-0.007803060642197035,-0.005343509039832321
-0.007885457924301833,-0.00539532163066853
-0.007915396997803609,-0.005408301339030343
-0.007833917392069888,-0.005356176676057473
-0.007814863803700056,-0.005351689141431379
-0.007897367379583544,-0.005392568035903985
-0.007917204981830501,-0.005406584302563794
-0.007827976699717012,-0.005359098906666343
-0.007809669389822714,-0.005345973750221669
-0.007882812784456307,-0.0053875175629203255
-0.007906928864582845,-0.005406278196829229
-0.007837869089733461,-0.005368256791199954
-0.007809745298008388,-0.005350472885718945
-0.007884289713699148,-0.005403086087078193
-0.007915377329446591,-0.005414023938808827
-0.00783325222534789,-0.00537921699566457
-0.007812707578310587,-0.005339846952023796
-0.007894948443759913,-0.005399094392600194
-0.00791701845683041,-0.005416317131358567
-0.00782573872075997,-0.005376263074530667
-0.0078143491938061,-0.005350720822515371
-0.007889847715796174,-0.005409289997395203
-0.007914379698135222,-0.005412240019967839
-0.00783426051962423,-0.005371919187484926
-0.007820167159678901,-0.005347627998396695
-0.007927631318008329,-0.005403872212412078
-0.007936498567636308,-0.005413283539432488
-0.007847645517995237,-0.005371892334992518
-0.007838383752371138,-0.0053597165127791495
-0.0079480723946173,-0.005398597325956784
-0.007990755535077597,-0.005420734350222246
-0.007882293117498452,-0.005367215063066713
-0.007892387831265122,-0.005362282803976345
-0.008006787265904858,-0.0054170416545686745
-0.008111035093986824,-0.005458827020553405
-0.008067521142900479,-0.0054023634508233685
-0.008014790720570021,-0.005358563357980237
-0.008211172927695303,-0.005388476445860203
-0.008324025302430073,-0.005385442852612378
-0.008264187468113256,-0.005322763773347492
-0.008266100574116864,-0.005295240280428637
-0.008421705547480429,-0.005320574903348511
-0.008490399191814386,-0.005308032814953698
-0.008441589708808693,-0.005246590405319527
-0.008406405808282653,-0.005222944468242878
-0.008511841599206108,-0.005247421633444578
-0.008543532042923413,-0.0052389891468727625
-0.00846920713437683,-0.0051717086609733495
-0.00843202177145936,-0.00515224265986292
-0.00852310012246809,-0.005171889587218852
-0.008535411935551806,-0.005153342942111914
-0.008426650103292624,-0.00509812907711405
-0.008380979172381096,-0.005072421853855606
-0.008447370646968426,-0.005089101174193315
-0.008438164535889817,-0.005091921808638321
-0.008331568451339444,-0.0050327843908338984
-0.008273342900779771,-0.004999033719893728
-0.008326896100704188,-0.005047400091789914
-0.008324725709365351,-0.0050475042659468596
-0.008211178962019006,-0.005008073652583335
-0.008151266012973092,-0.00498154916538822
-0.008201207359694752,-0.005022306740335655
-0.008210475685133901,-0.005031697581155695
-0.00809245464263469,-0.004965450581478944
-0.008052102190998136,-0.004956542578111066
-0.00812477532819666,-0.0050000073200320945
-0.008133073659097281,-0.0050183323423666866
-0.008036338183123963,-0.004989104780225628
-0.008002537807050505,-0.004963361648030837
-0.008080670385251737,-0.00502442344829842
-0.008093916492716176,-0.005027443562273527
-0.007996012871913975,-0.004985679326928289
-0.007949530741342428,-0.004971320312550554
-0.008033355856101784,-0.005012667005241174
-0.008057715811681285,-0.005033267097774763
-0.007973392010998526,-0.004982537821394837
-0.007943786364520871,-0.004976347663276398
-0.008018403424771938,-0.005027497544106259
-0.00803647963915398,-0.005045929697545501
-0.007949679541584811,-0.00499553050235463
-0.007912103401023031,-0.004981862721040372
-0.007992365205650527,-0.005033417097782439
-0.008017904199430121,-0.005045724693088169
-0.007929495062143087,-0.00501327683623157
-0.007904486209517727,-0.004981796269407174
-0.00798332900822094,-0.005021274389403589
-0.007992516158540021,-0.005042069752183836
-0.007914941360827982,-0.0049910976879366095
-0.007883375722649404,-0.004981684421298122
-0.007968369783169584,-0.005031093332092276
-0.007994167046111524,-0.005048178211237863
-0.00790417499671343,-0.00500782295758026
-0.007879524601276387,-0.004988646718184418
-0.00795012412512242,-0.005024065680375386
-0.007975903278212692,-0.005035148850316453
-0.007894675733154098,-0.004999227945236989
-0.007872739697760417,-0.004980764725441473
-0.007953401540339482,-0.0050238233077108275
-0.007958637953843958,-0.005044376134082582
-0.007892363000004688,-0.004995012691896199
-0.007859093169650718,-0.004987093223642425
-0.007940347849288949,-0.005032478096827781
-0.00796372593339571,-0.005040118964643861
-0.007875771351544762,-0.0049929007748488775
-0.00784879137967807,-0.004984197525307816
-0.007932510941782168,-0.005028993566129993
-0.00796415960131269,-0.00504751219685445
-0.007878534662931716,-0.00499236643930858
-0.007858017190797116,-0.004988918536637785
-0.007936515387549904,-0.005037789515896052
-0.007954101210684739,-0.005057586660792868
-0.00786234888286529,-0.004995349024513175
-0.007838402982529852,-0.004980948410539281
-0.00793025460541522,-0.0050382426424783085
-0.007959720816148154,-0.005060321317464331
-0.007868803248441946,-0.005006121336536599
-0.007847037041778679,-0.005002549408080172
-0.007921603828667637,-0.00502620941884643
-0.007947833178170677,-0.005041468954676845
-0.007866779317067158,-0.005004719269728353
-0.007838553606832865,-0.00498162644145682
-0.007915155818663908,-0.005031924840989008
-0.007942998409386007,-0.005042847515357951
-0.007866331330246886,-0.004995992019751383
-0.007838492690486937,-0.004977691050631468
-0.007904073306394314,-0.005019501156435354
-0.007944422243137985,-0.005039126129414038
-0.007851295803774182,-0.004990811234958412
-0.007838506618884213,-0.004977639885092828
-0.007917796636368638,-0.0050373277735251435
-0.007946663594219024,-0.005040213499638757
-0.007849664433719894,-0.005001608746717028
-0.007826717469446515,-0.004992594714568978
-0.007912512909249795,-0.0050373241333076186
-0.00793654301984291,-0.005043996435784632
-0.007849708783473528,-0.005010478191318222
-0.00781930363597944,-0.004992420679994131
-0.0079218259615021,-0.005033236643831235
-0.007942423282065349,-0.005057985815040496
-0.007849037064250044,-0.005007897498407469
-0.00782402161733176,-0.004993772485084361
-0.00791183116385965,-0.005038877952742146
-0.007923770244726477,-0.00504678409115464
-0.007849182697588726,-0.0049698642551699885
-0.007821829805200398,-0.005011548245465574
-0.007903920859782402,-0.005091128966021931
-0.007919960470602491,-0.005107554849949924
-0.007823209564593243,-0.005077338312039405
-0.007784260213485724,-0.005095610321429839
-0.007866548388127417,-0.005171223183075404
-0.007869073106361132,-0.0052029355997729836
-0.007780384770806838,-0.005182501079182751
-0.007756633217120618,-0.005187382103070678
-0.00782391723883886,-0.005248543221807705
-0.007856689882019353,-0.005281971649515192
-0.007765799437823835,-0.005232202511298586
-0.00775096686118052,-0.00521119362364811
-0.007813937087767788,-0.005262107981619204
-0.007841148040626323,-0.005281065678360134
-0.007774780929419848,-0.005237182591192444
-0.007746069020388677,-0.005219396222975111
-0.007824600652629271,-0.005271332139290312
-0.00785731458311433,-0.0052748575359188145
-0.007770013234661864,-0.0052323997937895345
-0.007753416818403197,-0.005209789460698399
-0.007832098803970518,-0.0052632258581020285
-0.007854821444675473,-0.005279730970730916
-0.007767741551696845,-0.005223058968531623
-0.0077318361224072004,-0.005219419092052337
-0.007828512218865791,-0.0052696683849116025
-0.007855335482070631,-0.005268680535001273
-0.007771776185635317,-0.005229489005626699
-0.0077449419872144,-0.005224242272638368
-0.007832001887397544,-0.0052604257791766685
-0.00785363547309153,-0.005265759187526351
-0.007768789218524601,-0.005216342344498346
-0.00774250779488973,-0.005211357318697425
-0.007836710875169437,-0.005265452530073806
-0.007849156015819638,-0.005277538314758913
-0.007770806436596039,-0.005226547132077348
-0.007744044684304383,-0.00521963004801727
-0.007833181652017894,-0.005267428214707602
-0.00785754611865509,-0.005266744317856373
-0.0077676351729961,-0.005236067542358623
-0.007739043477785266,-0.0052123459738738515
-0.0078230486936131,-0.0052602275034874975
-0.007841903777257245,-0.0052768083906405356
-0.00777791719899177,-0.005225009486872494
-0.007749068984384192,-0.0052134992239205235
-0.007831326034931866,-0.005257889640842657
-0.007849780910163645,-0.005262197966870219
-0.007771627589007307,-0.0052173058564825335
-0.00775111913044441,-0.005206489010411607
-0.007818146523353834,-0.00525074913739198
-0.007846222511650547,-0.005260304273324352
-0.007766121121305357,-0.005219990577226993
-0.0077443687444824095,-0.005212039071175062
-0.007834792526273364,-0.005251633415942457
-0.007852057095028984,-0.005270421379183153
-0.007755186720108333,-0.005229146292555118
-0.007738967263824829,-0.0052134400842482305
-0.00782837459830419,-0.005268464130562838
-0.007843097488969396,-0.0052791399900420245
-0.007755147989743045,-0.005222921513356531
-0.007746178303636578,-0.005219212405584087
-0.007833440545707396,-0.005266377546829742
-0.007853461592549642,-0.005271875549680647
-0.00776496757063947,-0.0052245403074128345
-0.007736786508656568,-0.005202455594940672
-0.007850261328998074,-0.0052714125183305986
-0.007886547959227339,-0.005294045562870036
-0.007831086332095373,-0.0052459596185629054
-0.007834996685593723,-0.005253604040709625
-0.007944909094168475,-0.00529460367559935
-0.007990160813554827,-0.005304237184619019
-0.007924451548680654,-0.005272472905047397
-0.007920053029145297,-0.00526320687494738
-0.00800301607102096,-0.005312778852459282
-0.008029440684334322,-0.005324569429260183
-0.007941153122518368,-0.005278497864938649
-0.007919723005094862,-0.00526667646513833
-0.008003533049152961,-0.005314005600603065
-0.008017994597805578,-0.005330443070623535
-0.007932230390510771,-0.005266145035526007
-0.007907840261640535,-0.005252598731921791
-0.007994467123824407,-0.00530467056520438
-0.008013380880870655,-0.005321563583364753
-0.007920632329036094,-0.005272318225268553
-0.0079162346842959,-0.0052685470333998065
-0.007995513954145302,-0.005314267047469389
-0.008013713343857988,-0.005320288539096415
-0.00792236399399324,-0.005271509930271032
-0.007914677510976444,-0.005258099574402306
-0.007988187185650404,-0.005309568915038775
-0.008004009333378415,-0.005322309547386041
-0.007923141201465922,-0.005276564149723215
-0.00789654087084045,-0.005266970036948024
-0.007981497100937048,-0.0053158581058151645
-0.007994919867320842,-0.005317117669002111
-0.007920558817405684,-0.00528115067999066
-0.007901092026261923,-0.005263576202540217
-0.007975920812491117,-0.005315571960822515
-0.007994490602470865,-0.0053314366892098525
-0.007912626343422362,-0.005281459776599685
-0.007892344385001403,-0.005266123693976503
-0.007961733991122481,-0.0053239500609558055
-0.008000184555800873,-0.005317696824306437
-0.007911020158082661,-0.005271577939322448
-0.00789575594124149,-0.0052577659198766785
-0.007970298833807765,-0.005296347690991284
-0.007990802666126682,-0.005309395778289832
-0.007917165403489964,-0.005271597533081639
-0.007885975294850493,-0.005273022835575756
-0.007961963679001682,-0.005312056628986669
-0.00797685349304893,-0.005318864184868692
-0.007910146188521856,-0.005255062070660876
-0.007899109289948436,-0.005264682649610726
-0.007974798222923367,-0.005333256857611304
-0.008017308688641178,-0.005356406942698741
-0.007946599184264349,-0.005298654297675074
-0.007934216206268664,-0.005322544219198415
-0.008016279647518417,-0.005364802898095675
-0.008057663651502761,-0.005386870320207413
-0.007954147549101133,-0.005353492690898072
-0.007941341078931312,-0.005333530171745613
-0.008033094195497699,-0.005377711915100887
-0.008029316215400697,-0.0053944095242137715
-0.007958021543528988,-0.005337259774108493
-0.007937158789955481,-0.005327210218738974
-0.008016059930449388,-0.005369698889889911
-0.00803737500982844,-0.005387010404495449
-0.007960811439640494,-0.005340389206272643
-0.007936812597310754,-0.005323348225274606
-0.008016856032994237,-0.005387803488293327
-0.008036774962817217,-0.0053853464177832195
-0.00794853590006317,-0.00533045333763484
-0.007933653859746077,-0.005323263495329534
-0.008013552620107691,-0.005378432050838826
-0.008039281605983517,-0.0053798376707814176
-0.007945181876732987,-0.005328261016333152
-0.00792929113284888,-0.00532241290847427
-0.008001688589364776,-0.005363037519220726
-0.008028607578807632,-0.0053845823399676414
-0.007945071281387018,-0.005333925067325327
-0.007928141642990738,-0.005332482988481468
-0.008006755136288835,-0.005376026604399519
-0.008027802545943515,-0.005377674888615568
-0.007947384631353867,-0.005331000051915393
-0.007922892069541623,-0.005311129922933669
-0.008007466637598382,-0.0053610698540079126
-0.00802539103273903,-0.005377387126306442
-0.007941965536194572,-0.005319412824159369
-0.007923247962617019,-0.0053080155152867466
-0.00800813834266622,-0.005372788948057602
-0.008028007542063169,-0.0053807092544904305
-0.007945148334512707,-0.005341160666570981
-0.007916812187473175,-0.005320217357671104
-0.007996858858351998,-0.005375591485438001
-0.008015240784664266,-0.005383545744135938
-0.00795288429574284,-0.0053442757150260105
-0.007927741242925135,-0.005325923237106396
-0.008007719537377628,-0.005364405037340005
-0.008031349486660025,-0.005386764771045112
-0.007939188458206589,-0.005343361202872863
-0.007916831363216019,-0.005327275385422117
-0.00799859341974535,-0.005389347412137616
-0.008042142982113821,-0.005388266241244681
-0.007940758496236683,-0.005338227204244453
-0.00791186715471833,-0.005314422090351281
-0.007999330394193252,-0.0053651391491107885
-0.008011790564570334,-0.00537431606273539
-0.007940267594864329,-0.005338900931227104
-0.007914891441753242,-0.005323746577678371
-0.008005012132304281,-0.0053608723014475735
-0.008023603444005541,-0.005383222919433796
-0.007942412067749647,-0.005316334790850861
-0.007901252196569526,-0.005313165430662286
-0.00801665927852938,-0.005353460195370932
-0.008045437931098163,-0.0053829086565028135
-0.007954461432499279,-0.005336736551025409
-0.00794211342410509,-0.0053177003540263
-0.008070559219098187,-0.00535069108962247
-0.008082248960715705,-0.0053729672982898305
-0.007974649060697099,-0.005333531580921971
-0.008078699515627322,-0.005322717849903624
-0.00809838969265237,-0.0053682161882968185
-0.008196758863164866,-0.005408098605047236
-0.008177926417949817,-0.005351048061939708
-0.008286748867518621,-0.005284567886046524
-0.008388517248776366,-0.005350173452313832
-0.008464072548561262,-0.0053784698896575745
-0.008469973070527236,-0.005317740379189797
-0.008503039038877877,-0.00530081599039667
-0.008641159480455761,-0.00534687036814775
-0.008638708320819912,-0.005350740984497811
-0.008594123698229988,-0.005301554321575925
-0.008582634188795974,-0.005264273175588331
-0.008673184500226357,-0.005301513434234169
-0.008691800929704209,-0.005317936675782706
-0.008592713767349823,-0.005248600324885395
-0.00856496876327256,-0.00522098044331157
-0.008618440053902807,-0.0052701758954576275
-0.008619479415216423,-0.005261190164126709
-0.008509469218788972,-0.005204546813900011
-0.008464790232748536,-0.005183485326911547
-0.00852291797201149,-0.005218367381038412
-0.00852721923000984,-0.005230891419227451
-0.008410460009550048,-0.005170844318850895
-0.008350633428420086,-0.005169001800038023
-0.008414689494375713,-0.0052080363544422725
-0.00840418696239266,-0.005214711010928155
-0.008293192705838323,-0.0051678791103793205
-0.008246115059952227,-0.005144824223715714
-0.008294560078159898,-0.00520873644357175
-0.008306202420618643,-0.005218077077964235
-0.008198995361887946,-0.005170266413036174
-0.0081659628306292,-0.005162469322670105
-0.008227772850208575,-0.0052135874818695594
-0.008230228836884375,-0.0052206166777106836
-0.008130036950491039,-0.00518532268254667
-0.008101250687137962,-0.005170149024580546
-0.008162389324926623,-0.005211608785762505
-0.008161984769902226,-0.005227073782041148
-0.008070196094386292,-0.0051798739328740165
-0.008042292415881383,-0.005156352905839339
-0.008107739935129804,-0.005216421569092482
-0.008118352634866405,-0.005229080360384021
-0.00803424469879321,-0.00518884641972299
-0.007992697145638444,-0.005165876732960278
-0.008071716835751638,-0.005206670674783307
-0.008085907317955535,-0.005218766258874203
-0.007998157282364951,-0.005182324224429865
-0.007965234095664834,-0.005163662081579786
-0.008044199611193315,-0.0052111988399311995
-0.008063653082539791,-0.005229558168555282
-0.007975386415958312,-0.005176199250528005
-0.007955067535761808,-0.005158287577825754
-0.008024020176324297,-0.00521393684356719
-0.008046247842786756,-0.005217902700449151
-0.00795359530861157,-0.005183811034486501
-0.007920885606398817,-0.005165471545920155
-0.008005280137812109,-0.005207108621690221
-0.008028515717046799,-0.005235198487076166
-0.007935856231297549,-0.005180959473367247
-0.007916295855019847,-0.005164215196681811
-0.00799180485238482,-0.0052031259259695565
-0.00800901166472164,-0.005228855761122274
-0.007923781330945966,-0.005167985582590591
-0.00790600442706634,-0.005161012434862239
-0.007981484330411568,-0.005207478006160733
-0.008010700371162785,-0.005222265327677988
-0.007930387451389326,-0.005164011297328543
-0.007897783512063678,-0.005161761250017994
-0.007987043884754366,-0.005198901334998661
-0.008010189505191768,-0.0052208317573407504
-0.00792693223911473,-0.005172132167643661
-0.007891400096398344,-0.005173317009852997
-0.007978609513859342,-0.005212181571335042
-0.00799489921225543,-0.005228745847828425
-0.00791494773888351,-0.00518060623957537
-0.007912233323006702,-0.0051581160625859416
-0.007992581359967752,-0.005206729282386049
-0.00801750096462473,-0.00522613898706566
-0.007922514073775552,-0.005190029860598022
-0.007899751760012327,-0.005160056099484254
-0.00798154925839821,-0.005208385461965543
-0.008011487430869314,-0.0052263078737478635
-0.00792322128078411,-0.005172351869200266
-0.007899805736018624,-0.005163433935071099
-0.007986518504113223,-0.0052033576378099225
-0.008005237845290924,-0.005233386270394364
-0.007917720696218636,-0.005177481902566418
-0.007892442623431625,-0.005162625365028515
-0.007979246590426465,-0.005210438351851969
-0.008002083380026804,-0.005220211861312499
-0.007905399416996726,-0.005175340570136203
-0.007895805132037812,-0.005177045919866062
-0.007970560850532965,-0.005219518195563806
-0.007993925732669011,-0.005231743538978441
-0.007905243276932181,-0.005176019005411707
-0.00788896469632488,-0.005173205795867002
-0.007967660855155639,-0.00522046119558992
-0.007979589425210416,-0.0052284084255288885
-0.007900156955905804,-0.005187356483435934
-0.007885712130630766,-0.005168844123878548
-0.00796510089111305,-0.005215233160062788
-0.007981297400706869,-0.005230223823846235
-0.007900957409057328,-0.0051787991961156675
-0.007875081229598556,-0.00516304972224339
-0.007956991651067386,-0.005206000874064446
-0.007976408067767593,-0.005227421668966247
-0.007885874478389029,-0.005180762749892191
-0.00788388188641528,-0.0051723581417916845
-0.007960984871764831,-0.005214177968397444
-0.007968850516463089,-0.0052285696319389514
-0.007883837818243835,-0.005182024853922098
-0.007868147790467076,-0.005173045408993589
-0.007954027441363734,-0.005220611279177842
-0.007976308839986092,-0.005251107050864934
-0.00789278373853459,-0.005190025017334523
-0.007863146133070415,-0.005138591412141315
-0.007946247436712349,-0.005184792135333371
-0.007947721760899133,-0.005180164516636074
-0.00785036354444212,-0.005109028722742406
-0.007825433622390075,-0.0050788321339902695
-0.00791177161582681,-0.0051227895554951
-0.007911587714453326,-0.005108087443903548
-0.007825923764895657,-0.005044620706174155
-0.007810741602344543,-0.0050160824817080596
-0.007886110145236675,-0.005048179045226687
-0.007899771939120736,-0.00505723953660007
-0.007794399042898382,-0.004989062040730068
-0.007776138895345175,-0.004953179608495182
-0.007855131065652861,-0.004994591675122231
-0.007877607778846425,-0.004996345632070554
-0.007806477564279917,-0.004931156296617375
-0.0077850556379091525,-0.004920751936792637
-0.007867650771609698,-0.004974378372528966
-0.007884226319240602,-0.004997550640098311
-0.007794466896060078,-0.004943901151464775
-0.007785503457422809,-0.004926683835821388
-0.007858837130312693,-0.00498469410418034
-0.007884768839868023,-0.004974805720451139
-0.007799957870256843,-0.004939623075051888
-0.0077905299739236085,-0.004925147260506719
-0.007863783802189531,-0.004981620012828702
-0.007893397012077844,-0.004980014706461491
-0.007805419735813541,-0.004955380331278589
-0.0077845040233720745,-0.00493688047487851
-0.007873163621720868,-0.004987811327075877
-0.007886710264045185,-0.004995118541060436
-0.007798509731009058,-0.004948836592521259
-0.007782632873218927,-0.004933892140760722
-0.007870280576215707,-0.004971973665860318
-0.007895188479726235,-0.004995257359162637
-0.007811825765260611,-0.0049529077909336505
-0.007789829710962091,-0.004946122710323475
-0.007873078518324885,-0.004981797207621914
-0.007881780577606667,-0.004995906498985913
-0.0078038797550400935,-0.004956591918274128
-0.007782592564719729,-0.004933377821091855
-0.007866577332701451,-0.0049803622613095655
-0.007879887576733004,-0.004992049406239315
-0.0077939909571576,-0.004955988885970598
-0.007779957432222576,-0.004935502046626201
-0.007857492642348392,-0.004986837289701021
-0.00789504069284035,-0.004992936657816149
-0.0078006536751882485,-0.004946171503144633
-0.007784923186431214,-0.004933656883582418
-0.007865362743286482,-0.004983881272280719
-0.00789223601045889,-0.005007139166865279
-0.007796219114213027,-0.00494839902888671
-0.007775228819786679,-0.0049339979015542695
-0.007865221086637435,-0.0049873898619197995
-0.007880228178315282,-0.004996370655319792
-0.007799941253995274,-0.004954683663597578
-0.00778012570912613,-0.004944319499803681
-0.007860516245682894,-0.004997120394682846
-0.007889374078508073,-0.004981755931435233
-0.00778309026646977,-0.004944505742211531
-0.007773479748166435,-0.004936381487925362
-0.007861436004706379,-0.004975663991752882
-0.007884592547552085,-0.00498726741661181
-0.007796107637064468,-0.004951440150323655
-0.0077772644076148515,-0.004942937092304439
-0.007862430564484841,-0.004987297325728182
-0.007878197092122827,-0.004997506319223634
-0.007790036390800914,-0.004954083481318968
-0.007781907234467815,-0.0049401519458794835
-0.007869365075622418,-0.004998418031432868
-0.007885850562972276,-0.005004906314522847
-0.007795303053449228,-0.004955988620013071
-0.007780741130683193,-0.0049517698129293115
-0.007869946164136861,-0.004989648010448586
-0.007883329359828219,-0.005002776092725897
-0.007790829487778919,-0.0049532453195064744
-0.007772033889088727,-0.0049407901937281356
-0.007872590083677132,-0.004993704984662588
-0.00788358397950736,-0.005001968741778175
-0.00779560923336893,-0.0049453058460640345
-0.007775867319846866,-0.004943401778742602
-0.007865090891111072,-0.004990338510325511
-0.007879021769012368,-0.004999731352880629
-0.007783883587842051,-0.00495262894313374
-0.0077681513170737545,-0.0049407410894441745
-0.007860637058607347,-0.004979162442299399
-0.007880304957868081,-0.0049921854210380695
-0.0077949062443482845,-0.004947373360458773
-0.007766935076253256,-0.0049364030810258855
-0.007860841770442316,-0.004983284075476753
-0.007876739992285364,-0.0050011864755969415
-0.007782035823429184,-0.004946865522888025
-0.007771380787256998,-0.004940124710119749
-0.007852556863981307,-0.00498566926047122
-0.007879501673506822,-0.005005746286292471
-0.0077969007693614945,-0.004944868375693849
-0.007768309467364877,-0.004941737179577077
-0.007858982896447689,-0.004973173126363948
-0.007883610846057097,-0.004962702519903187
-0.007813684420070337,-0.004973175946275655
-0.0078078900684922705,-0.0049718383759726915
-0.007906840654368138,-0.005023595878144195
-0.00793411588663157,-0.0050489015262471255
-0.007852548803604986,-0.005018825241546759
-0.007849079282437369,-0.005019646129668896
-0.007956937653907186,-0.0050989254876350415
-0.00798252009462487,-0.005124883799420396
-0.007914594704696496,-0.005085043955899145
-0.007897511776282179,-0.005095841508575621
-0.007984346168311706,-0.005168723798967392
-0.00801404920188491,-0.005195055440985751
-0.00793547894886673,-0.005166779582786688
-0.007919662589932106,-0.005174531731241433
-0.008006737112562785,-0.005239030093197491
-0.008022029154363921,-0.005265823375836119
-0.007941083592317528,-0.005224748537316451
-0.0079139264260281,-0.005195200133491265
-0.007990299188531539,-0.005248557726468381
-0.008009524858718132,-0.00526188757494922
-0.007925058063942171,-0.005217266655709473
-0.007905608402130906,-0.005209177070713138
-0.008005078744891835,-0.005257967073573029
-0.008023509819685175,-0.005251182936939654
-0.007918817015690612,-0.00521740625185397
-0.007905061946921118,-0.0052061827817816994
-0.007985152920109583,-0.0052555467047423286
-0.0080148927072887,-0.005269397034683636
-0.0079279689907293,-0.005209532698782714
-0.0079086954138602,-0.0052054558907803795
-0.007991928529261661,-0.005247384429057486
-0.008003839900872852,-0.005254240914791309
-0.007913284359541726,-0.005217903878431722
-0.007902974275491064,-0.0052105294330479415
-0.007983670257731139,-0.005248819451972556
-0.007999223154946868,-0.005250911568920566
-0.007919421719224835,-0.005211894681201978
-0.007897778159905186,-0.005200939694665137
-0.007984713475887443,-0.0052573671284975474
-0.007991710143086675,-0.005255498712567658
-0.007904540163794653,-0.005215178045364255
-0.007904779418961352,-0.005207359613356592
-0.007978004729315057,-0.0052556960219025456
-0.007998692889848247,-0.0052642263203447285
-0.007919079975277911,-0.005213459317648011
-0.007892189863631256,-0.005199532708099933
-0.00798185946282415,-0.005251049688689804
-0.007991822510953333,-0.005262797970598567
-0.007904494271994945,-0.005216315383504202
-0.007888638174096808,-0.005207595288387774
-0.007982860546050635,-0.005253841895508493
-0.008000439348478758,-0.005266040068348471
-0.00791122126584892,-0.005221565234711017
-0.00788796038909068,-0.005206207680471611
-0.007973940755996863,-0.0052538554136391
-0.007989816279413848,-0.0052476127713671945
-0.007906626069805371,-0.005211384111660795
-0.007893822810700503,-0.005212630032690844
-0.00797638220595548,-0.005248644101033813
-0.0079973071003682,-0.005273848913727841
-0.007899827678296981,-0.005219790592898015
