ECG,PPG,RSP
-0.042025370362918424,0.1702117919922411,0.4719721231930413
-0.03290934662454651,0.21179199218760233,0.465087890625
-0.014247610657146081,0.24993896484388903,0.45718884851898894
-0.01595431327527064,0.28564453125,0.4496942710817913
-0.013697408723073824,0.31074523925784386,0.44308331722115774
-0.012886581825834027,0.3326416015625444,0.43528357404267914
-0.017611508662918753,0.34927368164068584,0.4281970957535825
-0.028079665794333745,0.35919189453126643,0.4214832151794261
-0.018748854703936706,0.364303588867187,0.414261862902972
-0.012171596750167567,0.36193847656248646,0.4079171497110632
-0.016426360517772038,0.35476684570309314,0.400255747665951
-0.008887192102448014,0.34515380859370653,0.3954083361991545
0.004288486447756753,0.32775878906244205,0.3879458633291027
-0.00633958609956477,0.3085327148436979,0.3826583619336575
0.010644143237537616,0.286788940429659,0.3759765625
-0.006794120238708758,0.26580810546867856,0.3703131334569434
-0.028615841851134517,0.23818969726554534,0.3661434787529832
-0.020686087390995592,0.21240234374993242,0.361328125
-0.02507264119322538,0.18524169921871525,0.3560726712784033
-0.05303311715048919,0.16082763671868436,0.35329078526728247
-0.03874433413452469,0.1353454589842852,0.34881591796875
-0.022433492161323912,0.11138916015621911,0.3460693359375
-0.0018647941010054155,0.08880615234372297,0.3433580143794567
-0.005796833844037178,0.06835937499995172,0.3406114189615503
0.011725686969435,0.04981994628900022,0.33898280744840326
0.09673186737783433,0.03479003906246717,0.33637119980450314
0.11828936134121247,0.018844604492153465,0.3336921133335999
0.03880408383619767,0.004882812499968139,0.3338623046875
-0.10690418759958949,-0.00686645507813562,0.3318962521859937
-0.07757164550649656,-0.0158691406250251,0.33213391902023026
-0.03841839563733047,-0.026931762695334947,0.3313533928371609
-0.018568554745264938,-0.03387451171877896,0.3318287231589725
-0.01953125,-0.04440307617188369,0.33087805916866725
-0.02441270710026815,-0.05111694335939141,0.33118323829658736
-0.018668372406105964,-0.060577392578168444,0.33172607421875
-0.026123639904287448,-0.06835937500002993,0.331013113876025
-0.000988293903116744,-0.0791168212890707,0.3343025318294127
0.029024168572515947,-0.08758544921877896,0.33345454020600956
0.021431117160914497,-0.0974273681640958,0.3365413543450827
0.010614881663177386,-0.10742187500003089,0.33606607087658136
0.001829804707729669,-0.11962890625001545,0.33857501954024094
0.011562908480666349,-0.13107299804690106,0.33881018976167304
0.0151737469322064,-0.1413726806641016,0.3414241534584186
0.013852928293147508,-0.1510620117187809,0.34393310546875
0.013596615509164025,-0.16326904296876546,0.34430583370366563
0.03779054268487213,-0.17517089843752898,0.3460017801371686
0.04340367970427168,-0.1866149902343895,0.3483406847002376
0.05218505859375,-0.19470214843751352,0.34891840626902115
0.04828759827736221,-0.20042419433596043,0.35149493415967026
0.01892312731704022,-0.20462036132812403,0.3511548559984866
0.012241916896618325,-0.20080566406249228,0.35359627228847373
-0.005776566434599527,-0.1907348632812027,0.3534960028277788
-0.011138916015625,-0.17044067382802364,0.35675048828125
-0.05567294053553843,-0.14236450195308686,0.35624256477904426
-0.05372939268977067,-0.1090240478515176,0.3566132381610162
-0.04913330078125,-0.06896972656239284,0.35851395370176214
-0.04038459204548949,-0.02647399902327385,0.3585139503550903
-0.05264481018528068,0.018768310546936305,0.359124298570934
-0.017414366607508575,0.06584167480474591,0.35888671875
-0.02478587709511882,0.11047363281260524,0.35881911609634204
-0.038590206777615405,0.15190124511723915,0.3607177734375
-0.007547217147047975,0.19104003906259268,0.3607177734375
0.0016921546609315321,0.22583007812506373,0.3607177734375
-0.012441880191526011,0.25451660156255407,0.36119289291935586
-0.020633174927865084,0.27580261230471403,0.3604802170432302
-0.0013386061689761029,0.2946472167969146,0.36092064163845083
-0.006629763797018703,0.30776977539066847,0.36149804862061785
-0.005137687890916416,0.31097412109376643,0.36149804192727764
0.009034017034144916,0.31471252441405334,0.36136276968667286
-0.005002395570294494,0.3080749511718605,0.36065013731718387
0.00010225738030940394,0.30189514160153785,0.36054787659021037
0.006611619847182889,0.29113769531245465,0.3609207018784329
0.0022715227893667874,0.2732849121093528,0.3612604788396916
0.020074705055358816,0.2552795410155777,0.3608530724514604
0.010697696587235782,0.2340698242186631,0.36054790336353865
0.00881699243595795,0.21148681640618822,0.3614303321803248
-0.006135221938949268,0.18722534179684508,0.3610906087657285
-0.022175644930932988,0.16220092773430644,0.3607177734375
-0.020802363955295142,0.1364898681640311,0.3607177734375
-0.016581659207832427,0.1123046874999382,0.3606832760041401
-0.020140306402783695,0.08857727050774612,0.3619729606091795
-0.01895347153793021,0.067138671874944,0.3607177734375
-0.03268826586711669,0.046844482421850867,0.3607177734375
-0.016123252976079958,0.027465820312458485,0.36085313938477326
-0.006629552957051387,0.010757446288994433,0.361362555500023
0.04773936752948016,-0.005493164062517379,0.36065008377053515
0.11796596965682153,-0.020828247070333258,0.3607854664511366
0.10506969755949717,-0.0341796875000309,0.36126042863969926
-0.06835304980151898,-0.046234130859418444,0.36359975488269514
-0.11625735107248159,-0.05599975585938417,0.36370182819637104
-0.06003623835561539,-0.06599426269532746,0.36332894266814847
-0.03513003355704864,-0.07781982421876737,0.36383724099696485
-0.022668816329258126,-0.0849151611328429,0.36387156775033996
-0.029178145329524535,-0.0936889648437751,0.36285400390625
-0.01898949170428094,-0.10131835937501159,0.3658380419317851
-0.007765262478412525,-0.11230468750001545,0.36573603220476997
-0.008477195394706923,-0.11955261230470246,0.36546513297691385
-0.003916683565985446,-0.12908935546876546,0.3658380318917868
-0.015190679388951488,-0.1386260986328574,0.36590576171875
0.008138141313301345,-0.14587402343753186,0.3682116949281518
0.004000808709785957,-0.15716552734375772,0.3680077758740788
0.007341320213366974,-0.1657104492187809,0.368889776317621
0.007170998339512994,-0.1758575439453458,0.36834716796875
0.036264051338733116,-0.185546875,0.36865234375
0.04164055731705911,-0.19363403320313755,0.3681097454411213
0.029737563981836253,-0.20233154296876737,0.3714330751613275
0.02107394088301806,-0.21194458007816844,0.37055115838445724
0.025245006206700372,-0.2194213867187664,0.37109375
0.034840751092731256,-0.22453308105468703,0.3707208075784646
0.016208623079613453,-0.22430419921875,0.37085634420570723
0.0007125989028145235,-0.22087097167968026,0.3711615233336196
-0.01480084467065946,-0.20935058593746525,0.3721111230841437
-0.019242770735563793,-0.193939208984305,0.37109375
-0.0344675409379599,-0.16983032226555644,0.37346737287637866
-0.05459257148360813,-0.13885498046870753,0.37370475859068253
-0.06851184241064798,-0.10345458984364186,0.37353515625
-0.04548840330955879,-0.06065368652327385,0.3734673628363803
-0.015173997932160468,-0.017242431640458453,0.3733317659691436
-0.049794389473996746,0.026626586914118018,0.37156850134860087
-0.049726791840329354,0.07141113281260716,0.3704155949838863
-0.047556589364768545,0.1138305664064122,0.3713311189809645
-0.01642867975731106,0.15426635742192182,0.37116156014694185
-0.01946343650638632,0.18920898437504247,0.37089030951915897
-0.014987521701388888,0.2206420898438166,0.3716362847222222
-0.018395314578675402,0.24559020996101136,0.3682454527483488
-0.02478709193483285,0.26443481445317035,0.36858452021639404
0.00040714200166706155,0.27893066406252315,0.36834716796875
0.004645466945697899,0.28656005859376643,0.3682115075148542
-0.013665227182597914,0.29151916503906106,0.36556674445067394
-0.00891775385654125,0.28869628906248646,0.3662109375
-0.003746962418671679,0.28266906738278785,0.3661430972330581
0.0021705137155681757,0.2719116210937201,0.363057534747086
0.0313483645383951,0.2595520019531067,0.3637016842897299
0.012766419782304379,0.2433776855468277,0.36387115611042936
0.010884216324636767,0.22331237792960784,0.361260271346394
-0.0169713650794756,0.203857421875,0.36081973965787073
-0.015359992243039394,0.1797485351562191,0.3609892148252369
-0.030518210644931522,0.15548706054681416,0.35834423088110606
-0.03468846440206041,0.13282775878897995,0.3587851440895604
-0.018259764564776352,0.11138916015618724,0.35858154296875
-0.035519297668768324,0.08827209472654174,0.35620801045234834
-0.014392949669107024,0.06881713867181417,0.3564453125
0.007578055001176053,0.047760009765600867,0.3563774320730735
0.012632359034788647,0.02929687499996428,0.35308837890625
0.10040472959099818,0.014572143554633191,0.35315626602651845
0.1304619838444666,-0.0003051757812789647,0.3541054106304472
0.03887180864335781,-0.012207031250015448,0.3508506540970399
-0.09789533582064293,-0.024719238281278966,0.3506812826763123
-0.08648150123117601,-0.03639221191410233,0.35149459949306744
-0.05918692981912905,-0.04623413085938948,0.35101926917121296
-0.03850287552773386,-0.05470275878907553,0.3489852793494785
-0.026482804101743015,-0.06347656250001449,0.34881591796875
-0.014069859184585266,-0.06988525390628476,0.3488838318623484
-0.010019636951110689,-0.07934570312501255,0.3470183701014809
-0.012139110663073409,-0.08674621582031974,0.346340084565367
-0.012884824826182587,-0.092468261718778,0.34576416015625
-0.010799776594243745,-0.10269165039065106,0.346543832939475
-0.0026269353743144813,-0.10955810546876737,0.34647589561924336
0.014580503526409294,-0.11962890625002318,0.3441024133028186
0.006323498675983188,-0.12695312500002898,0.3434586285467596
-0.005425223395581099,-0.1383972167968895,0.3442048681364256
0.007156075555729031,-0.14816284179689335,0.343763817714678
0.02104102307603133,-0.15838623046877318,0.3436279296875
0.01985431705784945,-0.16784667968752318,0.3442716542035503
0.039251534756910775,-0.17761230468751546,0.34393310546875
0.03887403584958137,-0.1875305175781414,0.34352662610700935
0.018310546875,-0.19332885742189526,0.34332275390625
0.02288818359375,-0.19989013671875,0.34088134765625
0.024667246151271534,-0.20477294921875,0.34132245831799424
0.008730109639313921,-0.2021789550781086,0.3413557576449121
-0.005240030611247859,-0.19226074218745365,0.3416609267328339
-0.015750541474498572,-0.17547607421869013,0.34186485248024717
-0.04294665397223743,-0.15151977539059314,0.341458446745145
-0.06381497736816774,-0.12344360351554293,0.34183011408691777
-0.04326620535739061,-0.08850097656236097,0.34135572417825566
-0.03743541791323378,-0.04913330078114573,0.3414237083518387
-0.039452269458299646,-0.007629394531114832,0.34393310546875
-0.03443345849113347,0.034332275390728306,0.34400110302899717
-0.008508436522016233,0.07560729980474012,0.3436279296875
-0.01719353685004142,0.11505126953134076,0.3436279296875
-0.025124708623158947,0.15029907226572878,0.34651052691924095
-0.016547503134411293,0.18127441406257144,0.3463065007718387
-0.012833942115977662,0.2083587646484708,0.34644252601232367
-0.009171826047646025,0.23010253906254055,0.3490530761097605
-0.014954531941093143,0.24536132812504635,0.34929022755743083
0.0103438318353253,0.2548217773437568,0.3515625
-0.005138390690812023,0.2606201171875077,0.353224434266729
-0.0204302515069322,0.26214599609373745,0.35369873046875
-0.01017089454193433,0.2568054199218489,0.3563442398394763
-0.013581316225418083,0.24993896484373263,0.35888671875
-0.010882248485012014,0.23872375488278572,0.36142917758053916
0.02100865579558601,0.22308349609370656,0.36329526851463545
0.00033919966136590637,0.20553588867185085,0.36566863369773184
0.004731278809156596,0.18493652343744207,0.3682791168618541
0.023837738164283865,0.1634216308593359,0.3711618044535677
0.006968541778481746,0.14068603515619013,0.375164206176427
0.012494642054635184,0.11672973632809314,0.3785189610905622
0.008610757488971797,0.09216308593744015,0.38299560546875
-0.025499759444329615,0.07057189941398574,0.3857421875
-0.02638125956130389,0.04852294921870462,0.39055692881309806
-0.026312032101289858,0.02998352050778595,0.3955078125
-0.031415498658799654,0.010375976562455588,0.4005596450207897
-0.008358293370927021,-0.006484985351624775,0.4045621538369379
0.0010516964908701143,-0.02380371093753186,0.41036050372068017
-0.010765652314150845,-0.03623962402345247,0.41575032608307755
0.032561551051661176,-0.04837036132815686,0.41978569246620806
0.12602369895228582,-0.056838989257834226,0.42602789058454066
0.12052045138502072,-0.06835937500001545,0.43212890625
-0.0312152324905964,-0.07568359375001545,0.43684274558252656
-0.11328572917776927,-0.08560180664064142,0.4453195694973101
-0.058776461231560974,-0.09140014648438176,0.4501696415635823
-0.04046852140932186,-0.09735107421877896,0.45651023835630317
-0.025904543719708087,-0.10787963867189672,0.4639353021935584
-0.01936095489943949,-0.11444091796876545,0.4710224665491984
-0.023039401024635402,-0.12100219726563369,0.47756740742254633
-0.005912708808391414,-0.13092041015626932,0.485570115855262
-0.009578973069263752,-0.13809204101564526,0.49242025593655747
-0.006407275766537327,-0.145721435546889,0.4994393223319142
0.002730263687726382,-0.15449523925782166,0.5084909863360507
-0.008903369885998848,-0.16113281250002992,0.515578170771683
0.0026991279804525117,-0.17166137695314526,0.5232075719962767
0.020157899826035584,-0.1783752441406472,0.53070068359375
0.010580421043149588,-0.18783569335939382,0.5388071152465157
0.014190673828125,-0.19439697265626737,0.5472157575344031
0.023837788364276226,-0.20156860351565686,0.5548777251660525
0.011666374007398521,-0.2088928222656395,0.5631530898262529
0.021631848515596783,-0.2139282226562587,0.5719675756093806
0.03217978681833948,-0.2194213867187664,0.5800028303691606
0.02812650740531174,-0.224609375,0.588482739910003
0.024107290359044794,-0.22171020507810665,0.5970601712987579
0.03523156471083951,-0.21492004394528788,0.6068258029920895
-0.00015746732977551907,-0.20507812499995173,0.6146597390573243
-0.017446976521243857,-0.18508911132809508,0.6236104843474959
-0.0373208180286631,-0.16006469726555644,0.6318859862210513
-0.04754090521448105,-0.12817382812486677,0.6417164796485412
-0.060611488411560624,-0.08911132812489284,0.649992004948735
-0.04581985543915221,-0.04539489746087523,0.658637530951037
-0.023584641526356108,0.0036621093751235817,0.6673546689129211
-0.05271102397249799,0.05249023437518537,0.6763377329568729
-0.034501041064800834,0.10101318359387358,0.6841717459953983
-0.029417120710179722,0.14869689941411704,0.6927490234375
-0.028040288921884992,0.19104003906260428,0.700615382003127
-0.01054293001705906,0.2313232421875502,0.7088228093430882
-0.018594150047061237,0.2664184570313263,0.7156408214305607
-0.01091992859777853,0.29525756835944983,0.7249971458293459
-0.019173986708763652,0.3175354003906762,0.7327593260283516
-0.014021955007273972,0.33294677734376543,0.7391717088072475
-0.010562680366557655,0.345458984375,0.7472067761537307
-0.008476686701464595,0.34538269042968606,0.7545310015970708
0.0026499169298220696,0.34515380859375,0.760771000955774
-0.0018348799267724003,0.3401184082031144,0.7679909576725228
-0.01637519668757345,0.33081054687495465,0.7742992022447794
-0.005714000513324519,0.31341552734369205,0.7810813213391491
-0.00823974609375,0.2960205078124739,0.7868796678762152
0.0032424190491546915,0.2754211425780989,0.7939669727918384
0.027817220244842844,0.25177001953119305,0.7988859125515483
-0.000985792270259481,0.22888183593740732,0.8069530275718654
-0.020019110239440262,0.20446777343743822,0.8115306676372718
-0.010004565240677443,0.17982482910151543,0.8169234651857742
-0.022956455580607653,0.1547241210936892,0.8235008017862153
-0.0250083768389185,0.1306152343749691,0.828857421875
-0.01300203176363161,0.10772705078119786,0.8336719556948141
-0.01953125,0.086212158203041,0.838627233554219
-0.02459868467776395,0.06835937499995076,0.8439838569896944
-0.00976350154041361,0.050125122070295604,0.8484932284148652
-0.02150847701931958,0.035552978515583485,0.8539181204905297
0.047793235465990624,0.021667480468703655,0.8586280576104565
0.10954862101722936,0.0091552734375,0.8639163186990793
0.09802099308980038,-0.0012969970703207068,0.8681567955494001
-0.041669101031714284,-0.010375976562532828,0.8725658640472701
-0.11578938341577565,-0.018997192382834222,0.87554931640625
-0.059823730083200084,-0.028991699218768343,0.88090585617505
-0.027017281725531573,-0.03601074218750772,0.8827369041692218
-0.019563150420506346,-0.04165649414063755,0.8876880288160641
-0.016666241171546144,-0.05119323730470343,0.8900611095325655
-0.016987355449728837,-0.05920410156251255,0.8930491133573346
-0.007845702942949352,-0.06446838378908301,0.8972851257551782
-0.004122192286450123,-0.072784423828153,0.8998950466794
-0.0038624474964256274,-0.08087158203125773,0.9025732897904752
-0.0014734500363403325,-0.0878906250000222,0.9056250409096436
-0.001981278158557586,-0.09681701660159871,0.9079980981994551
0.011546610217146213,-0.10498046875002318,0.9097973495197641
0.010699436853566273,-0.11222839355469763,0.91217041015625
0.011749267578125,-0.12176513671876737,0.9146801687130923
0.019007555334168497,-0.128707885742215,0.91705322265625
0.021540521346478506,-0.13732910156251352,0.9177319332189205
0.026818832797046888,-0.14503479003906974,0.9193261778186812
0.02295654928725645,-0.15075683593751352,0.9196997259867693
0.03197757289062395,-0.15640258789065106,0.921904335535713
0.03951526375286319,-0.1631164550781414,0.92254638671875
0.015411376953125,-0.16616821289062644,0.9239722170442694
0.02979135829147782,-0.1608276367187336,0.9246826171875
-0.0004837672668545909,-0.15357971191404945,0.925087821469496
-0.029599490581755584,-0.1406860351562075,0.9251561972030025
-0.037675974593608774,-0.1211547851561689,0.9246142280673294
-0.042627201313805034,-0.0936889648436718,0.9245142263399313
-0.03501362814611827,-0.061111450195262776,0.9246142213740012
-0.0543738986523816,-0.021820068359275555,0.9247510163476689
-0.05094066609327601,0.019302368164223257,0.92498779296875
-0.028696998502157327,0.06439208984375,0.9240354121387647
-0.030199298472933785,0.10963439941412091,0.9221728017373371
-0.03817849825016808,0.1545715332032341,0.922072860249916
-0.03660264190687798,0.19515991210952272,0.9196314606932476
-0.026058319676794412,0.23254394531258882,0.9196314673865723
-0.02251942450475792,0.2667999267578516,0.917190067829904
0.0021834385396320485,0.29571533203131567,0.9162690653405082
-0.024056186768886233,0.31822204589851427,0.91461181640625
-0.00901840818384596,0.3350830078125328,0.911628491220577
-0.0012392051681027944,0.3466033935547056,0.90972900390625
-0.002388676180136182,0.35247802734376543,0.9074558947971741
-0.008034418093292061,0.35491943359375,0.9044411678442079
-0.00769500926528103,0.3494262695312394,0.9027784069509911
-0.004154097726955612,0.34339904785152026,0.8992531996429837
-0.009426222865336474,0.3295898437499633,0.8969800738005771
0.00152587890625,0.31394958496091674,0.8952488300805211
-0.004664656728668369,0.294189453124945,0.8922655249748448
0.0015102165092756737,0.2722167968749131,0.8885349495063494
0.012798805469416391,0.249633789062472,0.8856201171875
0.006256103515625,0.22636413574215708,0.8831787109375
0.0103759765625,0.20233154296867856,0.8779222498694307
-0.012841918894523612,0.17570495605461076,0.8757860160540089
-0.0029237444904469077,0.15441894531244207,0.8711398965084549
-0.03928057377800717,0.13061523437495365,0.8675462632669306
-0.029651909411649784,0.11077880859369883,0.8634107713297334
-0.026310579648233492,0.09056091308591191,0.8591010419194097
-0.022726077784928383,0.07232666015621138,0.8556443977581883
-0.024255360250523567,0.05661010742184459,0.8508985743384835
-0.0019338040277213852,0.041809082031210414,0.8457105894038975
0.025397947170573035,0.026855468749984554,0.8434685206221916
0.1121489336633855,0.014648437499969105,0.8380812015659818
0.12258723351377991,0.0022125244140147084,0.8333665489936024
0.003418980781831707,-0.0091552734375,0.82892593482181
-0.1022214789544677,-0.017395019531265446,0.8234327741059758
-0.08035452213074934,-0.028991699218777034,0.81878662109375
-0.051484286808631236,-0.03829956054690686,0.8140719384013766
-0.029882113180673037,-0.04852294921876641,0.8090895224272241
-0.022676689361123943,-0.0559234619140765,0.8063365281838807
-0.03263184107794284,-0.06713867187502896,0.8015222219373178
-0.005063192778580406,-0.07606506347659002,0.7963717163155484
-0.016127791055214592,-0.08789062500002993,0.79230486784514
-0.014770021876591119,-0.09895324707033784,0.7876896949202838
-0.001740447051568192,-0.10787963867190106,0.7823336102980483
-0.003241918722536123,-0.11978149414064142,0.7771146385827644
-0.000286380904864885,-0.1315307617187809,0.7725679719113919
0.004789962597867722,-0.14381408691410233,0.769173425138223
0.01563921128264965,-0.15594482421877898,0.76409159644986
0.014900511731468018,-0.16784667968751546,0.760292357434593
0.01269907816860908,-0.1797485351562722,0.7556461441823774
0.026668595939305876,-0.18890380859379055,0.7526629428233352
0.020285555054759905,-0.20004272460938996,0.7472074588735927
0.03690399746885992,-0.20820617675781974,0.7427978515625
0.02611651819890544,-0.21453857421876546,0.7395026304901918
0.029334615352761797,-0.21934509277343606,0.7355044756865405
0.023762490052125544,-0.21926879882812597,0.729812466115671
-0.004341050857632291,-0.21232604980466505,0.7262497694548677
-0.02062524834940846,-0.19927978515619882,0.7225876567332036
-0.041229519796158055,-0.1773834228515263,0.7177734375
-0.03379404782756021,-0.14862060546867661,0.71319580078125
-0.0493544919786714,-0.11367797851555114,0.708885499091018
-0.038025133933032994,-0.07385253906238703,0.704681628073658
-0.049033955000373795,-0.02891540527337909,0.699730192186877
-0.06604444260567999,0.018463134765749546,0.6955949412096339
