Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
500,0.001995,0.5880087056128294,0.16666666666666666,None,LUDB_127,LUDB,none
500,0.001995,0.00721153041404076,0.16666666666666666,None,LUDB_128,LUDB,none
500,0.000997,0.02076352098876796,0.16666666666666666,None,LUDB_129,LUDB,none
500,0.000997,0.17563685097292758,0.16666666666666666,None,LUDB_130,LUDB,none
500,0.001994,0.0016195116586811271,0.16666666666666666,None,LUDB_131,LUDB,none
500,0.001995,0.031476595109964395,0.16666666666666666,None,LUDB_132,LUDB,none
500,0.001994,0.3072408597574228,0.16666666666666666,None,LUDB_133,LUDB,none
500,0.001996,0.0031387754874172276,0.16666666666666666,None,LUDB_134,LUDB,none
500,0.000992,0.002834343673965525,0.16666666666666666,None,LUDB_135,LUDB,none
500,0.001994,0.0014604294348726386,0.16666666666666666,None,LUDB_136,LUDB,none
500,0.001995,0.00098967311308158,0.16666666666666666,None,LUDB_137,LUDB,none
500,0.001994,0.0037415625194545856,0.16666666666666666,None,LUDB_138,LUDB,none
500,0.000997,0.004681560720317908,0.16666666666666666,None,LUDB_139,LUDB,none
500,0.001995,0.004338445158324103,0.16666666666666666,None,LUDB_140,LUDB,none
500,0.001213,0.0014451803671105643,0.16666666666666666,None,LUDB_141,LUDB,none
500,0.000998,0.002935375714917865,0.16666666666666666,None,LUDB_142,LUDB,none
500,0.001995,0.0018497437694248984,0.16666666666666666,None,LUDB_143,LUDB,none
500,0.000997,0.009072801904460215,0.16666666666666666,None,LUDB_144,LUDB,none
500,0.000997,0.06147822861382183,0.16666666666666666,None,LUDB_145,LUDB,none
500,0.001994,0.04220528963748321,0.16666666666666666,None,LUDB_146,LUDB,none
500,0.001994,0.0010809058806026974,0.16666666666666666,None,LUDB_147,LUDB,none
500,0.001995,0.12193114881062474,0.16666666666666666,None,LUDB_148,LUDB,none
500,0.000997,0.0028099511570781493,0.16666666666666666,None,LUDB_149,LUDB,none
500,0.001995,0.0027787750540739817,0.16666666666666666,None,LUDB_150,LUDB,none
500,0.001994,0.0035150266676869627,0.16666666666666666,None,LUDB_151,LUDB,none
500,0.000997,0.0018563862995590486,0.16666666666666666,None,LUDB_152,LUDB,none
500,0.000997,0.005006026514089779,0.16666666666666666,None,LUDB_153,LUDB,none
500,0.001996,0.14083154778122234,0.16666666666666666,None,LUDB_154,LUDB,none
500,0.000998,0.006160814966148773,0.16666666666666666,None,LUDB_155,LUDB,none
500,0.000998,0.011757818155616438,0.16666666666666666,None,LUDB_156,LUDB,none
500,0.000997,0.017642569498922612,0.16666666666666666,None,LUDB_157,LUDB,none
500,0.001995,0.03516220790498875,0.16666666666666666,None,LUDB_158,LUDB,none
500,0.000998,0.004161509257627974,0.16666666666666666,None,LUDB_159,LUDB,none
500,0.000997,0.007991437176573172,0.16666666666666666,None,LUDB_160,LUDB,none
500,0.000997,0.0030893316880500478,0.16666666666666666,None,LUDB_161,LUDB,none
500,0.000998,0.0018355803101817725,0.16666666666666666,None,LUDB_162,LUDB,none
500,0.000998,0.008803373280447406,0.16666666666666666,None,LUDB_163,LUDB,none
500,0.000997,0.0011776964323438905,0.16666666666666666,None,LUDB_164,LUDB,none
500,0.0012,0.004630087219959758,0.16666666666666666,None,LUDB_165,LUDB,none
500,0.000997,0.014258616608519369,0.16666666666666666,None,LUDB_166,LUDB,none
500,0.000997,0.008339139465654044,0.16666666666666666,None,LUDB_167,LUDB,none
500,0.001995,0.011977872369796022,0.16666666666666666,None,LUDB_168,LUDB,none
500,0.000997,0.00985387121310487,0.16666666666666666,None,LUDB_169,LUDB,none
500,0.001994,0.002208456560644181,0.16666666666666666,None,LUDB_170,LUDB,none
500,0.001995,0.003574271420847888,0.16666666666666666,None,LUDB_171,LUDB,none
500,0.000997,0.004087675747812432,0.16666666666666666,None,LUDB_172,LUDB,none
500,0.001994,0.018394814923028135,0.16666666666666666,None,LUDB_173,LUDB,none
500,0.001994,0.0032552303812124856,0.16666666666666666,None,LUDB_174,LUDB,none
500,0.000997,0.007208272746826981,0.16666666666666666,None,LUDB_175,LUDB,none
500,0.000993,0.002107619652248838,0.16666666666666666,None,LUDB_176,LUDB,none
500,0.000997,0.002486988022404701,0.16666666666666666,None,LUDB_177,LUDB,none
500,0.000998,0.006498282307771174,0.16666666666666666,None,LUDB_178,LUDB,none
500,0.000997,0.0014064130024567926,0.16666666666666666,None,LUDB_179,LUDB,none
500,0.000997,0.001389750616982395,0.16666666666666666,None,LUDB_180,LUDB,none
500,0.000998,0.004039329069047591,0.16666666666666666,None,LUDB_181,LUDB,none
500,0.001995,0.0010286484883230214,0.16666666666666666,None,LUDB_182,LUDB,none
500,0.000996,0.005934141859055986,0.16666666666666666,None,LUDB_183,LUDB,none
500,0.001995,0.005166587648152576,0.16666666666666666,None,LUDB_184,LUDB,none
500,0.000998,0.0020091043642906903,0.16666666666666666,None,LUDB_185,LUDB,none
500,0.001997,1.05305920171493,0.16666666666666666,None,LUDB_186,LUDB,none
500,0.001995,0.008180214661806394,0.16666666666666666,None,LUDB_187,LUDB,none
500,0.001994,0.0002764182373147824,0.16666666666666666,None,LUDB_188,LUDB,none
500,0.000997,0.0006086480123029871,0.16666666666666666,None,LUDB_189,LUDB,none
500,0.000997,0.0005071093416862891,0.16666666666666666,None,LUDB_190,LUDB,none
500,0.001995,0.003495478908916786,0.16666666666666666,None,LUDB_191,LUDB,none
500,0.000997,0.00951716548774381,0.16666666666666666,None,LUDB_192,LUDB,none
500,0.000997,0.0011412852906494742,0.16666666666666666,None,LUDB_193,LUDB,none
500,0.000997,0.007856015287288819,0.16666666666666666,None,LUDB_194,LUDB,none
500,0.001994,0.004101151989193715,0.16666666666666666,None,LUDB_195,LUDB,none
500,0.001994,0.0017034057070523703,0.16666666666666666,None,LUDB_196,LUDB,none
500,0.000998,0.002470549801793168,0.16666666666666666,None,LUDB_197,LUDB,none
500,0.000997,0.007006117445196497,0.16666666666666666,None,LUDB_198,LUDB,none
500,0.000997,0.004712545237581934,0.16666666666666666,None,LUDB_199,LUDB,none
500,0.000998,0.001397930516433372,0.16666666666666666,None,LUDB_200,LUDB,none
250,0.461535,0.01224193971913602,120.8602,None,Fantasia_f1o01,Fantasia,none
250,0.44132,0.005892111919590647,120.7338,None,Fantasia_f1o02,Fantasia,none
250,0.442633,0.005090487471668332,120.9066,None,Fantasia_f1o03,Fantasia,none
250,0.250759,22.35480754008525,120.73806666666665,None,Fantasia_f1o04,Fantasia,none
250,0.362369,0.1327079308761549,103.90393333333333,None,Fantasia_f1o05,Fantasia,none
250,0.409602,0.026985420492993694,121.3162,None,Fantasia_f1o06,Fantasia,none
250,0.450869,0.014163170238992788,120.6192,None,Fantasia_f1o07,Fantasia,none
250,0.39383,2.6010083033329283,120.1898,None,Fantasia_f1o08,Fantasia,none
250,0.438828,0.12987735979863368,120.67833333333333,None,Fantasia_f1o09,Fantasia,none
250,0.475728,0.09861502006268802,120.8938,None,Fantasia_f1o10,Fantasia,none
250,0.500662,0.0010795853985599922,120.41806666666666,None,Fantasia_f1y01,Fantasia,none
250,0.442817,0.019622363367199504,120.55886666666667,None,Fantasia_f1y02,Fantasia,none
250,0.461767,0.001491515752462416,121.22453333333333,None,Fantasia_f1y03,Fantasia,none
250,0.415889,0.0058020087564334705,120.5482,None,Fantasia_f1y04,Fantasia,none
250,0.387063,8.425174378401207,121.97326666666666,None,Fantasia_f1y05,Fantasia,none
250,0.442992,0.006927690072586498,120.37853333333334,None,Fantasia_f1y06,Fantasia,none
250,0.409904,0.010461627484828503,120.5692,None,Fantasia_f1y07,Fantasia,none
250,0.449797,0.0013339627775504782,121.52953333333333,None,Fantasia_f1y08,Fantasia,none
250,0.470743,0.0020833625302426376,120.34126666666666,None,Fantasia_f1y09,Fantasia,none
250,0.495675,0.0020548401493671654,120.71886666666666,None,Fantasia_f1y10,Fantasia,none
250,0.439825,0.013166697300073844,116.85386666666666,None,Fantasia_f2o01,Fantasia,none
250,0.448801,0.009273703958123956,117.16546666666666,None,Fantasia_f2o02,Fantasia,none
250,0.425862,0.002948247235826139,116.73186666666668,None,Fantasia_f2o03,Fantasia,none
250,0.438827,0.002376549555743815,117.25013333333332,None,Fantasia_f2o04,Fantasia,none
250,0.483708,0.010314209660624065,117.35093333333333,None,Fantasia_f2o05,Fantasia,none
250,0.374001,0.004087568435607477,117.01226666666666,None,Fantasia_f2o06,Fantasia,none
250,0.400929,0.0030156193714289065,117.20253333333334,None,Fantasia_f2o07,Fantasia,none
250,0.4488,0.13318184712628722,117.14146666666667,None,Fantasia_f2o08,Fantasia,none
250,0.408908,0.014532781703855021,117.4196,None,Fantasia_f2o09,Fantasia,none
250,0.478721,0.0058016417868003165,112.8948,None,Fantasia_f2o10,Fantasia,none
250,0.465755,0.004545256309756468,117.90826666666666,None,Fantasia_f2y01,Fantasia,none
333,0.489691,0.005724823791898834,117.24364364364365,None,Fantasia_f2y02,Fantasia,none
250,0.425863,0.0015693255846249087,117.24600000000001,None,Fantasia_f2y03,Fantasia,none
250,0.486699,0.006482315646065555,117.5852,None,Fantasia_f2y04,Fantasia,none
250,0.511632,0.0026918161479574537,117.02399999999999,None,Fantasia_f2y05,Fantasia,none
250,0.424866,0.0009299892807644223,117.03333333333333,None,Fantasia_f2y06,Fantasia,none
250,0.423868,0.004491831690320893,116.9396,None,Fantasia_f2y07,Fantasia,none
250,0.431846,0.407643793102626,120.64986666666667,None,Fantasia_f2y08,Fantasia,none
250,0.498668,0.07429771012355207,120.15293333333334,None,Fantasia_f2y09,Fantasia,none
250,0.450796,0.03659554500386635,119.59146666666668,None,Fantasia_f2y10,Fantasia,none
250,0.214428,,2.0,None,GUDB_00,GUDB_sitting,mean_removal
250,0.00798,,2.0,None,GUDB_00,GUDB_maths,mean_removal
250,0.008976,,2.0,None,GUDB_00,GUDB_walking,mean_removal
250,0.008976,,2.0,None,GUDB_00,GUDB_hand_bike,mean_removal
250,0.011968,,2.0,None,GUDB_00,GUDB_jogging,mean_removal
250,0.015959,,2.0,None,GUDB_01,GUDB_sitting,mean_removal
250,0.011968,,2.0,None,GUDB_01,GUDB_maths,mean_removal
250,0.01097,,2.0,None,GUDB_01,GUDB_walking,mean_removal
250,0.011968,,2.0,None,GUDB_01,GUDB_hand_bike,mean_removal
250,0.013963,,2.0,None,GUDB_01,GUDB_jogging,mean_removal
250,0.007978,,2.0,None,GUDB_02,GUDB_sitting,mean_removal
250,0.008976,,2.0,None,GUDB_02,GUDB_maths,mean_removal
250,0.008977,,2.0,None,GUDB_02,GUDB_walking,mean_removal
250,0.012966,,2.0,None,GUDB_02,GUDB_jogging,mean_removal
250,0.008977,,2.0,None,GUDB_03,GUDB_sitting,mean_removal
250,0.008975,,2.0,None,GUDB_03,GUDB_maths,mean_removal
250,0.009973,,2.0,None,GUDB_03,GUDB_walking,mean_removal
250,0.009974,,2.0,None,GUDB_03,GUDB_hand_bike,mean_removal
250,0.011968,,2.0,None,GUDB_03,GUDB_jogging,mean_removal
250,0.007978,,2.0,None,GUDB_04,GUDB_sitting,mean_removal
250,0.008975,,2.0,None,GUDB_04,GUDB_maths,mean_removal
250,0.008976,,2.0,None,GUDB_04,GUDB_walking,mean_removal
250,0.009974,,2.0,None,GUDB_04,GUDB_hand_bike,mean_removal
250,0.012965,,2.0,None,GUDB_04,GUDB_jogging,mean_removal
250,0.008976,,2.0,None,GUDB_05,GUDB_sitting,mean_removal
250,0.009973,,2.0,None,GUDB_05,GUDB_maths,mean_removal
250,0.009973,,2.0,None,GUDB_05,GUDB_walking,mean_removal
250,0.009974,,2.0,None,GUDB_05,GUDB_hand_bike,mean_removal
250,0.011967,,2.0,None,GUDB_05,GUDB_jogging,mean_removal
250,0.008976,,2.0,None,GUDB_06,GUDB_sitting,mean_removal
250,0.007979,,2.0,None,GUDB_06,GUDB_maths,mean_removal
250,0.008976,,2.0,None,GUDB_06,GUDB_walking,mean_removal
250,0.009974,,2.0,None,GUDB_06,GUDB_hand_bike,mean_removal
250,0.011968,,2.0,None,GUDB_06,GUDB_jogging,mean_removal
250,0.008976,,2.0,None,GUDB_07,GUDB_sitting,mean_removal
250,0.008976,,2.0,None,GUDB_07,GUDB_maths,mean_removal
250,0.00399,,2.0,None,GUDB_07,GUDB_walking,mean_removal
250,0.008976,,2.0,None,GUDB_07,GUDB_hand_bike,mean_removal
250,0.008976,,2.0,None,GUDB_07,GUDB_jogging,mean_removal
250,0.008977,,2.0,None,GUDB_08,GUDB_sitting,mean_removal
250,0.008976,,2.0,None,GUDB_08,GUDB_maths,mean_removal
250,0.008975,,2.0,None,GUDB_08,GUDB_walking,mean_removal
250,0.009973,,2.0,None,GUDB_08,GUDB_hand_bike,mean_removal
250,0.013963,,2.0,None,GUDB_08,GUDB_jogging,mean_removal
250,0.008976,,2.0,None,GUDB_09,GUDB_sitting,mean_removal
250,0.009973,,2.0,None,GUDB_09,GUDB_maths,mean_removal
250,0.009973,,2.0,None,GUDB_09,GUDB_walking,mean_removal
250,0.009973,,2.0,None,GUDB_09,GUDB_hand_bike,mean_removal
250,0.013963,,2.0,None,GUDB_09,GUDB_jogging,mean_removal
250,0.007978,,2.0,None,GUDB_10,GUDB_sitting,mean_removal
250,0.007979,,2.0,None,GUDB_10,GUDB_maths,mean_removal
250,0.008975,,2.0,None,GUDB_10,GUDB_walking,mean_removal
250,0.009974,,2.0,None,GUDB_10,GUDB_hand_bike,mean_removal
250,0.011968,,2.0,None,GUDB_10,GUDB_jogging,mean_removal
250,0.01097,,2.0,None,GUDB_11,GUDB_sitting,mean_removal
250,0.011968,,2.0,None,GUDB_11,GUDB_maths,mean_removal
250,0.012965,,2.0,None,GUDB_11,GUDB_walking,mean_removal
250,0.012965,,2.0,None,GUDB_11,GUDB_hand_bike,mean_removal
250,0.011968,,2.0,None,GUDB_11,GUDB_jogging,mean_removal
250,0.011968,,2.0,None,GUDB_12,GUDB_sitting,mean_removal
250,0.012965,,2.0,None,GUDB_12,GUDB_maths,mean_removal
250,0.012966,,2.0,None,GUDB_12,GUDB_walking,mean_removal
250,0.011967,,2.0,None,GUDB_12,GUDB_hand_bike,mean_removal
250,0.013963,,2.0,None,GUDB_12,GUDB_jogging,mean_removal
250,0.008976,,2.0,None,GUDB_13,GUDB_sitting,mean_removal
250,0.009975,,2.0,None,GUDB_13,GUDB_maths,mean_removal
250,0.008976,,2.0,None,GUDB_13,GUDB_walking,mean_removal
250,0.008976,,2.0,None,GUDB_13,GUDB_hand_bike,mean_removal
250,0.012966,,2.0,None,GUDB_13,GUDB_jogging,mean_removal
250,0.008976,,2.0,None,GUDB_14,GUDB_sitting,mean_removal
250,0.007979,,2.0,None,GUDB_14,GUDB_maths,mean_removal
250,0.00399,,2.0,R-peaks detected <= 3,GUDB_14,GUDB_walking,mean_removal
250,0.008977,,2.0,None,GUDB_14,GUDB_hand_bike,mean_removal
250,0.008976,,2.0,None,GUDB_15,GUDB_sitting,mean_removal
250,0.009974,,2.0,None,GUDB_15,GUDB_maths,mean_removal
250,0.009972,,2.0,None,GUDB_15,GUDB_walking,mean_removal
250,0.009973,,2.0,None,GUDB_15,GUDB_hand_bike,mean_removal
250,0.013963,,2.0,None,GUDB_15,GUDB_jogging,mean_removal
250,0.007979,,2.0,None,GUDB_16,GUDB_sitting,mean_removal
250,0.007979,,2.0,None,GUDB_16,GUDB_maths,mean_removal
250,0.008976,,2.0,None,GUDB_16,GUDB_walking,mean_removal
250,0.007978,,2.0,None,GUDB_16,GUDB_hand_bike,mean_removal
250,0.01097,,2.0,None,GUDB_16,GUDB_jogging,mean_removal
250,0.007978,,2.0,None,GUDB_17,GUDB_sitting,mean_removal
250,0.008976,,2.0,None,GUDB_17,GUDB_maths,mean_removal
250,0.008975,,2.0,None,GUDB_17,GUDB_walking,mean_removal
250,0.007979,,2.0,None,GUDB_17,GUDB_hand_bike,mean_removal
250,0.011968,,2.0,None,GUDB_17,GUDB_jogging,mean_removal
250,0.01097,,2.0,None,GUDB_18,GUDB_sitting,mean_removal
250,0.009973,,2.0,None,GUDB_18,GUDB_maths,mean_removal
250,0.01097,,2.0,None,GUDB_18,GUDB_walking,mean_removal
250,0.007985,,2.0,None,GUDB_18,GUDB_hand_bike,mean_removal
250,0.01097,,2.0,None,GUDB_18,GUDB_jogging,mean_removal
250,0.008976,,2.0,None,GUDB_19,GUDB_sitting,mean_removal
250,0.009976,,2.0,None,GUDB_19,GUDB_maths,mean_removal
250,0.00897,,2.0,None,GUDB_19,GUDB_walking,mean_removal
250,0.008983,,2.0,None,GUDB_19,GUDB_hand_bike,mean_removal
250,0.013,,2.0,None,GUDB_19,GUDB_jogging,mean_removal
250,0.009975,,2.0,None,GUDB_20,GUDB_sitting,mean_removal
250,0.009974,,2.0,None,GUDB_20,GUDB_maths,mean_removal
250,0.009976,,2.0,None,GUDB_20,GUDB_walking,mean_removal
250,0.009974,,2.0,None,GUDB_20,GUDB_hand_bike,mean_removal
250,0.011967,,2.0,None,GUDB_20,GUDB_jogging,mean_removal
250,0.007978,,2.0,None,GUDB_21,GUDB_sitting,mean_removal
250,0.007978,,2.0,None,GUDB_21,GUDB_maths,mean_removal
250,0.008978,,2.0,None,GUDB_21,GUDB_walking,mean_removal
250,0.008981,,2.0,None,GUDB_21,GUDB_hand_bike,mean_removal
250,0.010973,,2.0,None,GUDB_21,GUDB_jogging,mean_removal
250,0.009987,,2.0,None,GUDB_22,GUDB_sitting,mean_removal
250,0.009974,,2.0,None,GUDB_22,GUDB_maths,mean_removal
250,0.009976,,2.0,None,GUDB_22,GUDB_walking,mean_removal
250,0.009973,,2.0,None,GUDB_22,GUDB_hand_bike,mean_removal
250,0.012966,,2.0,None,GUDB_22,GUDB_jogging,mean_removal
250,0.009976,,2.0,None,GUDB_23,GUDB_sitting,mean_removal
250,0.009976,,2.0,None,GUDB_23,GUDB_maths,mean_removal
250,0.009976,,2.0,None,GUDB_23,GUDB_walking,mean_removal
250,0.010991,,2.0,None,GUDB_23,GUDB_hand_bike,mean_removal
250,0.012975,,2.0,None,GUDB_23,GUDB_jogging,mean_removal
250,0.007978,,2.0,None,GUDB_24,GUDB_sitting,mean_removal
250,0.007994,,2.0,None,GUDB_24,GUDB_maths,mean_removal
250,0.00798,,2.0,None,GUDB_24,GUDB_walking,mean_removal
250,0.010972,,2.0,None,GUDB_24,GUDB_hand_bike,mean_removal
250,0.012483,,2.0,None,GUDB_24,GUDB_jogging,mean_removal
360,0.19296,0.0011933430050844937,30.092592592592595,None,MIT-Arrhythmia_00,MIT-Arrhythmia,mean_removal
360,0.188558,0.0031690639562989543,30.092592592592595,None,MIT-Arrhythmia_01,MIT-Arrhythmia,mean_removal
360,0.194167,0.003421417760827994,30.092592592592595,None,MIT-Arrhythmia_02,MIT-Arrhythmia,mean_removal
360,0.240358,0.0008745250668822179,30.092592592592595,None,MIT-Arrhythmia_03,MIT-Arrhythmia,mean_removal
360,0.223422,0.028503136686760498,30.092592592592595,None,MIT-Arrhythmia_04,MIT-Arrhythmia,mean_removal
360,0.203028,0.007372977691306855,30.092592592592595,None,MIT-Arrhythmia_05,MIT-Arrhythmia,mean_removal
360,0.182201,0.00605577442945926,30.092592592592595,None,MIT-Arrhythmia_06,MIT-Arrhythmia,mean_removal
360,0.182513,0.0019860979148245772,30.092592592592595,None,MIT-Arrhythmia_07,MIT-Arrhythmia,mean_removal
360,0.170544,0.09614117639140232,30.092592592592595,None,MIT-Arrhythmia_08,MIT-Arrhythmia,mean_removal
360,0.055851,0.058163193026460815,10.0,None,MIT-Arrhythmia_08,MIT-Arrhythmia-x,mean_removal
360,0.195477,0.0027407208127721108,30.092592592592595,None,MIT-Arrhythmia_09,MIT-Arrhythmia,mean_removal
360,0.064826,0.0028528708263198333,10.0,None,MIT-Arrhythmia_09,MIT-Arrhythmia-x,mean_removal
360,0.182513,0.002800307976335908,30.092592592592595,None,MIT-Arrhythmia_10,MIT-Arrhythmia,mean_removal
360,0.065825,0.0023000189783736673,10.0,None,MIT-Arrhythmia_10,MIT-Arrhythmia-x,mean_removal
360,0.198469,0.0009676669484846506,30.092592592592595,None,MIT-Arrhythmia_11,MIT-Arrhythmia,mean_removal
360,0.067819,0.0007338864012642771,10.0,None,MIT-Arrhythmia_11,MIT-Arrhythmia-x,mean_removal
360,0.187347,0.04273089940257144,30.092592592592595,None,MIT-Arrhythmia_12,MIT-Arrhythmia,mean_removal
360,0.061834,0.06708300613805501,10.0,None,MIT-Arrhythmia_12,MIT-Arrhythmia-x,mean_removal
360,0.18952,0.007452658078666162,30.092592592592595,None,MIT-Arrhythmia_13,MIT-Arrhythmia,mean_removal
360,0.061834,0.015089978254416773,10.0,None,MIT-Arrhythmia_13,MIT-Arrhythmia-x,mean_removal
360,0.182522,0.000735290833862206,30.092592592592595,None,MIT-Arrhythmia_14,MIT-Arrhythmia,mean_removal
360,0.059857,0.0007776486912280054,10.0,None,MIT-Arrhythmia_14,MIT-Arrhythmia-x,mean_removal
360,0.19371,0.01649567687287634,30.092592592592595,None,MIT-Arrhythmia_15,MIT-Arrhythmia,mean_removal
360,0.064801,0.0010254925574838404,10.0,None,MIT-Arrhythmia_15,MIT-Arrhythmia-x,mean_removal
360,0.164429,0.004143238305822465,30.092592592592595,None,MIT-Arrhythmia_16,MIT-Arrhythmia,mean_removal
360,0.053856,0.0032901418624486775,10.0,None,MIT-Arrhythmia_16,MIT-Arrhythmia-x,mean_removal
360,0.192024,0.0019331577806433913,30.092592592592595,None,MIT-Arrhythmia_17,MIT-Arrhythmia,mean_removal
360,0.17753,0.0018253281780820892,30.092592592592595,None,MIT-Arrhythmia_18,MIT-Arrhythmia,mean_removal
360,0.174653,0.00337909154795731,30.092592592592595,None,MIT-Arrhythmia_19,MIT-Arrhythmia,mean_removal
360,0.056863,0.0035087713468293586,10.0,None,MIT-Arrhythmia_19,MIT-Arrhythmia-x,mean_removal
360,0.197006,0.0013686458456256233,30.092592592592595,None,MIT-Arrhythmia_20,MIT-Arrhythmia,mean_removal
360,0.065927,0.0016499320172927278,10.0,None,MIT-Arrhythmia_20,MIT-Arrhythmia-x,mean_removal
360,0.163563,0.0021145034331385283,30.092592592592595,None,MIT-Arrhythmia_21,MIT-Arrhythmia,mean_removal
360,0.054855,0.00500997050346128,10.0,None,MIT-Arrhythmia_21,MIT-Arrhythmia-x,mean_removal
360,0.181081,0.0033568782158280683,30.092592592592595,None,MIT-Arrhythmia_22,MIT-Arrhythmia,mean_removal
360,0.061835,0.003982556356591984,10.0,None,MIT-Arrhythmia_22,MIT-Arrhythmia-x,mean_removal
360,0.209044,0.021944188821618745,30.092592592592595,None,MIT-Arrhythmia_23,MIT-Arrhythmia,mean_removal
360,0.177014,0.002896638584127421,30.092592592592595,None,MIT-Arrhythmia_24,MIT-Arrhythmia,mean_removal
360,0.184546,0.0023350349419009133,30.092592592592595,None,MIT-Arrhythmia_25,MIT-Arrhythmia,mean_removal
360,0.221093,0.05015905836136148,30.092592592592595,None,MIT-Arrhythmia_26,MIT-Arrhythmia,mean_removal
360,0.208708,0.008369470269768127,30.092592592592595,None,MIT-Arrhythmia_27,MIT-Arrhythmia,mean_removal
360,0.175071,2.470128407794198,30.092592592592595,None,MIT-Arrhythmia_28,MIT-Arrhythmia,mean_removal
360,0.21776,0.012316814340074946,30.092592592592595,None,MIT-Arrhythmia_29,MIT-Arrhythmia,mean_removal
360,0.21818,0.0008428354800294072,30.092592592592595,None,MIT-Arrhythmia_30,MIT-Arrhythmia,mean_removal
360,0.208086,0.010199749673270336,30.092592592592595,None,MIT-Arrhythmia_31,MIT-Arrhythmia,mean_removal
360,0.230705,0.0008224295753371237,30.092592592592595,None,MIT-Arrhythmia_32,MIT-Arrhythmia,mean_removal
360,0.22373,0.002705611468013252,30.092592592592595,None,MIT-Arrhythmia_33,MIT-Arrhythmia,mean_removal
360,0.191993,0.004870147933448012,30.092592592592595,None,MIT-Arrhythmia_34,MIT-Arrhythmia,mean_removal
360,0.227137,0.004185792742665503,30.092592592592595,None,MIT-Arrhythmia_35,MIT-Arrhythmia,mean_removal
360,0.188262,0.004940110288431231,30.092592592592595,None,MIT-Arrhythmia_36,MIT-Arrhythmia,mean_removal
360,0.190727,0.0012375183921197006,30.092592592592595,None,MIT-Arrhythmia_37,MIT-Arrhythmia,mean_removal
360,0.186535,0.0008804098427449392,30.092592592592595,None,MIT-Arrhythmia_38,MIT-Arrhythmia,mean_removal
360,0.060852,0.0007537551285275526,10.0,None,MIT-Arrhythmia_38,MIT-Arrhythmia-x,mean_removal
360,0.195017,0.0025901918721665707,30.092592592592595,None,MIT-Arrhythmia_39,MIT-Arrhythmia,mean_removal
360,0.064849,0.0022953072509937725,10.0,None,MIT-Arrhythmia_39,MIT-Arrhythmia-x,mean_removal
360,0.205062,0.002840768326578054,30.092592592592595,None,MIT-Arrhythmia_40,MIT-Arrhythmia,mean_removal
360,0.064389,0.0010755227216976298,10.0,None,MIT-Arrhythmia_40,MIT-Arrhythmia-x,mean_removal
360,0.199008,0.003267146723293489,30.092592592592595,None,MIT-Arrhythmia_41,MIT-Arrhythmia,mean_removal
360,0.064878,0.002339270429250896,10.0,None,MIT-Arrhythmia_41,MIT-Arrhythmia-x,mean_removal
360,0.18455,0.025493474573392138,30.092592592592595,None,MIT-Arrhythmia_42,MIT-Arrhythmia,mean_removal
360,0.05984,0.024643243664566144,10.0,None,MIT-Arrhythmia_42,MIT-Arrhythmia-x,mean_removal
360,0.190596,0.0010076828598323873,30.092592592592595,None,MIT-Arrhythmia_43,MIT-Arrhythmia,mean_removal
360,0.06383,0.0007748319365852052,10.0,None,MIT-Arrhythmia_43,MIT-Arrhythmia-x,mean_removal
360,0.175532,0.12160788794123756,30.092592592592595,None,MIT-Arrhythmia_44,MIT-Arrhythmia,mean_removal
360,0.058042,0.12538045054894525,10.0,None,MIT-Arrhythmia_44,MIT-Arrhythmia-x,mean_removal
360,0.17158,0.03101745244797852,30.092592592592595,None,MIT-Arrhythmia_45,MIT-Arrhythmia,mean_removal
360,0.057846,0.0542404470883399,10.0,None,MIT-Arrhythmia_45,MIT-Arrhythmia-x,mean_removal
360,0.220458,0.012413912075716741,30.092592592592595,None,MIT-Arrhythmia_46,MIT-Arrhythmia,mean_removal
360,0.077405,0.011655792134377249,10.0,None,MIT-Arrhythmia_46,MIT-Arrhythmia-x,mean_removal
360,0.213428,0.0007960953062637763,30.092592592592595,None,MIT-Arrhythmia_47,MIT-Arrhythmia,mean_removal
360,0.07081,0.0008269953589983629,10.0,None,MIT-Arrhythmia_47,MIT-Arrhythmia-x,mean_removal
128,0.250331,0.043289619983044744,60.0,None,MIT-Normal_00,MIT-Normal,mean_removal
128,0.196476,0.06756040727117317,60.0,None,MIT-Normal_01,MIT-Normal,mean_removal
128,0.227393,0.0042780608379492146,60.0,None,MIT-Normal_02,MIT-Normal,mean_removal
128,0.238363,0.007109455996918025,60.0,None,MIT-Normal_03,MIT-Normal,mean_removal
128,0.252326,0.006796446211930113,60.0,None,MIT-Normal_04,MIT-Normal,mean_removal
128,0.191488,0.00394918271231578,60.0,None,MIT-Normal_05,MIT-Normal,mean_removal
128,0.267286,0.005993575156331379,60.0,None,MIT-Normal_06,MIT-Normal,mean_removal
128,0.213429,0.003905303630855174,60.0,None,MIT-Normal_07,MIT-Normal,mean_removal
128,0.249335,0.0047188055155919385,60.0,None,MIT-Normal_08,MIT-Normal,mean_removal
128,0.195478,0.009701318100767128,60.0,None,MIT-Normal_09,MIT-Normal,mean_removal
128,0.246342,0.0025275267931132747,60.0,None,MIT-Normal_10,MIT-Normal,mean_removal
128,0.24335,0.008290072137645682,60.0,None,MIT-Normal_11,MIT-Normal,mean_removal
128,0.24734,0.0028927404450674807,60.0,None,MIT-Normal_12,MIT-Normal,mean_removal
