,Duration,Sampling_Rate,Respiratory_Rate,Simulation,Noise_Amplitude,Noise_Frequency,Detrend_Method,Detrend_Order,Detrend_Regularization,Detrend_Alpha,Detrend_Position,Filter_Method,Filter_Type,Filter_Order,Filter_Low,Filter_High,Difference_Rate_Mean,Difference_Rate_SD,Difference_Cleaned_Mean,Difference_Cleaned_SD
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,48.888888888888886,-0.10092006312926712,0.4342200556283114,0.004674836124359512,0.04825028293655997
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,48.888888888888886,-0.10207496598303141,0.4429730784136125,0.00448694445180316,0.048396108338784376
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,48.888888888888886,-0.1058369904036492,0.4521497270377306,0.0034157046537910177,0.04805721389670514
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,48.888888888888886,-0.10680249005251789,0.4599942981483358,0.0011956917564357509,0.05027583336205052
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,48.888888888888886,-0.10800447892294261,0.4640838219144705,-0.002280202311463878,0.05940685564190322
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,FIR,FIR,5,,48.888888888888886,-8.665943963778409,39.52768616999792,0.0012197404028329354,0.11198718930904127
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,51.666666666666664,-8.665943963778409,39.52768616999792,0.0012187422919426438,0.11223039629779256
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,51.666666666666664,-0.163394219490577,0.6558190476457652,0.0019544717747172293,0.07626214631488193
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,51.666666666666664,-0.10758475910429824,0.45999203612916423,0.0025875213275102353,0.04480056451427527
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,51.666666666666664,-0.10072519640647076,0.43562556478545894,0.003440042262993842,0.044809876360052306
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,51.666666666666664,-0.1009949678896163,0.43890428442338475,0.004147991297815826,0.04737134132266276
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,51.666666666666664,-0.10452805117300869,0.4456049127519213,0.004599820107001096,0.04903835629015665
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,51.666666666666664,-0.10782014139128519,0.45689125546131854,0.004645697890508076,0.0495832515534062
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,51.666666666666664,-0.10872772073991839,0.46439356903485085,0.004016393782021331,0.049240933789042665
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,51.666666666666664,-0.10995430636516951,0.46791746423048103,0.0024609715235817233,0.049666383271186526
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,51.666666666666664,-0.11009791570082458,0.46918865673664994,-0.00013897448635458254,0.054153644814158276
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,FIR,FIR,5,,51.666666666666664,-8.665943963778409,39.52768616999792,0.0012195915446328663,0.11200994018911965
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,54.44444444444444,-8.665943963778409,39.52768616999792,0.0012187422919426438,0.11223039629779256
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,54.44444444444444,-0.16788062342567767,0.6716525871646511,0.0019069637965447642,0.07213217706281007
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,54.44444444444444,-0.11265875355200829,0.48039515515395803,0.0024945026185959947,0.04437106434209348
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,54.44444444444444,-0.1035443661922169,0.4539764616419711,0.0033093431689386835,0.045353918999539826
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,54.44444444444444,-0.10260013720128205,0.45195368383414175,0.004000163751288673,0.047935759525460385
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,54.44444444444444,-0.10607533503319597,0.45751560150603293,0.004485381853397034,0.04968406359394021
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,54.44444444444444,-0.10662054420141771,0.46076799126938106,0.00468578995001327,0.05053698611637116
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,54.44444444444444,-0.10811091555664425,0.46666014204202216,0.004374236258305018,0.050447090038374214
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,54.44444444444444,-0.10879807426578372,0.4708484333718843,0.0032883944537587385,0.05019631971179076
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,54.44444444444444,-0.11051638871908222,0.4737181309832201,0.0012944426616713217,0.05213360565717981
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,FIR,FIR,5,,54.44444444444444,-8.665943963778409,39.52768616999792,0.0012196541256994636,0.11198165511443192
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,57.22222222222222,-8.665943963778409,39.52768616999792,0.0012187422919426438,0.11223039629779256
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,57.22222222222222,-0.17253165414530935,0.6834446316214453,0.0018645678650999003,0.06867822203470382
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,57.22222222222222,-0.11598924860064214,0.5045663474223376,0.00241036576726909,0.04437921489648493
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,57.22222222222222,-0.1057032171799634,0.4672885272059046,0.003190950171797787,0.045945398364640316
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,57.22222222222222,-0.10419638135836091,0.46446244096913475,0.0038617045079998203,0.048485549988571575
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,57.22222222222222,-0.10562324623940839,0.4678295323568232,0.0043527708004830025,0.05022818641190838
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,57.22222222222222,-0.10795528463789776,0.46957307238743407,0.004652466231005489,0.0512841387350944
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,57.22222222222222,-0.10839750254247332,0.4693689329964864,0.004592355530036623,0.051541820224563856
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,57.22222222222222,-0.1088565358627236,0.4705133094667116,0.0038941779811000323,0.05115975240169923
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,57.22222222222222,-0.11057431857476117,0.47325646249739256,0.0023635361430769685,0.05163122917293105
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,FIR,FIR,5,,57.22222222222222,-8.665943963778409,39.52768616999792,0.0012195102123774267,0.11201049277133665
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,60.0,-8.665943963778409,39.52768616999792,0.0012187422919426438,0.11223039629779256
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,60.0,-0.17709550781885863,0.6997835570471489,0.001826576771880972,0.06581038170057416
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,60.0,-0.12154042366443525,0.5297809841846988,0.002334054320483065,0.04466088784161192
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,60.0,-0.1103323206409033,0.4905157029148727,0.0030839116468464713,0.046548945793906296
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,60.0,-0.10555454416397307,0.47701429816648216,0.0037362005711731564,0.04902379272866172
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,60.0,-0.10581305969002873,0.4745421408426355,0.004214398011883937,0.05070561822357684
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,60.0,-0.10579831804746587,0.4709661437303452,0.0045625843473555165,0.051835612507647594
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,60.0,-0.10610162929500577,0.4725864559314081,0.004693838504943127,0.05241178983185925
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,60.0,-0.10645578344295366,0.4704434185161279,0.0043448084486819,0.05223788140912575
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,60.0,-0.10824748400668856,0.47174089087717225,0.0032476601457772304,0.05195182976683602
0,60,200,15,Simple,0.12,42.5,polynomial,0,500,0.75,None,FIR,FIR,5,,60.0,-8.665943963778409,39.52768616999792,0.0012193796720907292,0.11203897151459634
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,None,None,5,,,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,35.0,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,35.0,-0.03614134402150293,0.3534420299228892,0.0019525383822929735,0.12146617632242816
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,35.0,-0.017749188236248596,0.21731417282146662,0.0026458540294465576,0.08100507720248706
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,35.0,-0.019735608728198035,0.2112105571259824,0.0032982074163676193,0.05983295123834714
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,35.0,-0.02182727596083346,0.20857356201053534,0.0026979442073096446,0.049357521507261255
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,35.0,-0.022152328085028917,0.20513149678305767,7.571748266436511e-05,0.04562061967781611
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,35.0,-0.02281020614578448,0.20586051889268955,-0.0047265598578580155,0.05757369810338009
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,35.0,-0.023529960578216873,0.20611269816880287,-0.01112285526320414,0.08467531368062144
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,35.0,-0.02545622799913808,0.20625749358510145,-0.01780042036387873,0.11488823735454033
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,35.0,-0.02706434636445123,0.20435074599980135,-0.022979813499997174,0.13755671268145173
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,35.0,-13.902486599529142,31.16138822986961,0.0007671429078425067,0.11395551219221801
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,37.77777777777778,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,37.77777777777778,-0.03848148296832949,0.3697264347969394,0.0018457643346867884,0.1105435812626494
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,37.77777777777778,-0.0172477828301273,0.22408002906670144,0.002525669505490707,0.0677509740397465
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,37.77777777777778,-0.018872506381568305,0.22038726157603603,0.0033727593270773733,0.05217163528421859
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,37.77777777777778,-0.019782889963171832,0.22348931809810924,0.003376190287935442,0.04770665753892916
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,37.77777777777778,-0.020971072251453164,0.2264416144905126,0.0018170548499478682,0.04425902799368089
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,37.77777777777778,-0.0203210926700989,0.22810993354848602,-0.0016270979810287163,0.047358848805706164
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,37.77777777777778,-0.018694213776624356,0.222754038899481,-0.00681058101217389,0.06500072460580333
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,37.77777777777778,-0.019396825431480566,0.22392986021315672,-0.013048301316813633,0.09226114228548109
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,37.77777777777778,-0.02015049158581539,0.22625444179696666,-0.019148732675255593,0.11949433558893337
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,37.77777777777778,-13.902486599529142,31.16138822986961,0.0007672149267070602,0.11389129363746207
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,40.55555555555556,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,40.55555555555556,-0.040757981735751424,0.38720165167970033,0.0017527090629865147,0.1011382762524061
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,40.55555555555556,-0.01606095350228235,0.23088833913543208,0.002396849501449294,0.05853506227674084
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,40.55555555555556,-0.019895647178756658,0.23200318191528016,0.0033278011574637252,0.0485978902652268
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,40.55555555555556,-0.020565292199760762,0.23332752295999282,0.003698457389176482,0.04817206039946586
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,40.55555555555556,-0.018490840985634055,0.2424461218471334,0.002867080095143885,0.046048465100295234
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,40.55555555555556,-0.0179086281841124,0.24827088826306756,0.00048797010728825717,0.04474294050013627
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,40.55555555555556,-0.016179014171647008,0.25008356117056435,-0.0034936273036898758,0.0528702142454783
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,40.55555555555556,-0.01687657333094512,0.2529242834232882,-0.008815603265254325,0.07319952591652998
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,40.55555555555556,-0.0169064142175222,0.2549232583386548,-0.014813763502531418,0.09951924058128067
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,40.55555555555556,-13.902486599529142,31.16138822986961,0.0007671341059198209,0.11390922732677498
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,43.33333333333333,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,43.33333333333333,-0.04023351885435855,0.4126985897048616,0.001671346735336411,0.09306730470797178
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,43.33333333333333,-0.015737849538947073,0.24028301337864658,0.0022689730442808182,0.05237442962755965
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,43.33333333333333,-0.017892903490263023,0.23907827907400023,0.003218832262288938,0.04696849485825223
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,43.33333333333333,-0.019308323015906886,0.24924351085598317,0.0038099754767685155,0.04886634809174445
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,43.33333333333333,-0.01914357285598558,0.25975274035763823,0.0034679682250424353,0.048128913166669146
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,43.33333333333333,-0.018210804085650588,0.2683012823476527,0.0018655936012759117,0.045675687726911086
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,43.33333333333333,-0.01923026839949036,0.27379733246666993,-0.0010920392302507704,0.047488713610546865
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,43.33333333333333,-0.016970175484797293,0.2818136643258162,-0.0053337934302580695,0.059464780115368064
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,43.33333333333333,-0.017601857507595346,0.28532429395593556,-0.010598370189806621,0.08059808843757857
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,43.33333333333333,-13.902486599529142,31.16138822986961,0.0007671257042890118,0.11388829497486674
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,46.111111111111114,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,46.111111111111114,-0.042216320076449904,0.435134107054732,0.0015999504333455198,0.08616475189603515
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,46.111111111111114,-0.015592349758433561,0.2457282697223812,0.0021472749930857987,0.04843618714146843
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,46.111111111111114,-0.01806635864749957,0.24560047528793347,0.003079042527181935,0.04624308909243026
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,46.111111111111114,-0.018109488083102573,0.256240080426393,0.003801860073354048,0.04940294070500642
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,46.111111111111114,-0.01883219853780004,0.2699227682983478,0.0037970755958261263,0.049844586134073714
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,46.111111111111114,-0.020677956691995944,0.2808828296622744,0.0027397168415114414,0.047586194071902094
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,46.111111111111114,-0.020364039182180153,0.28660746709377066,0.0005348284641725059,0.04644058126374802
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,46.111111111111114,-0.020482961622634663,0.2945485476168052,-0.0027616281360800603,0.05188474132612527
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,46.111111111111114,-0.018849233027805147,0.2974544139806029,-0.0070332643538660615,0.06610053984678908
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,46.111111111111114,-13.902486599529142,31.16138822986961,0.0007670438044540668,0.11392445732710028
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,48.888888888888886,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,48.888888888888886,-0.043390184245976786,0.4498877891835951,0.001537057246653493,0.08028273582058437
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,48.888888888888886,-0.015137115038612448,0.25150759248176024,0.002034277851830757,0.04605730271639186
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,48.888888888888886,-0.018093622620739158,0.2499878788274323,0.002927280884082931,0.045964426376601815
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,48.888888888888886,-0.019471566081118087,0.26283473775478045,0.003725902570276658,0.049772047976594416
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,48.888888888888886,-0.02069311130165265,0.2754861132369624,0.0039682701674050415,0.05120498237931539
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,48.888888888888886,-0.01956030065467479,0.28664684458789114,0.0033178614794640245,0.0496301921068301
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,48.888888888888886,-0.021074731067612915,0.29562007432572485,0.001643492497247843,0.047365852061168015
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,48.888888888888886,-0.020722432203242068,0.3004762620972825,-0.0009933681656733651,0.04890749610919892
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,48.888888888888886,-0.021216433593026513,0.30516038431787235,-0.004447155494929244,0.05751726935297051
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,48.888888888888886,-13.902486599529142,31.16138822986961,0.0007670652648986073,0.11388773458437705
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,51.666666666666664,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,51.666666666666664,-0.04608273166981754,0.4611206388244469,0.0014814325854014335,0.0752906184843569
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,51.666666666666664,-0.015004736372128723,0.25685938323185575,0.0019309017978792287,0.04473983458712531
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,51.666666666666664,-0.017919524867350038,0.2563273274510219,0.0027740290033065897,0.04593604841226025
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,51.666666666666664,-0.019475059626685182,0.26516147485368363,0.0036095716340179347,0.05002241625548687
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,51.666666666666664,-0.01860686690015294,0.27587076151866563,0.004038749508212152,0.052274928291861526
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,51.666666666666664,-0.021178647281534936,0.28412131566247956,0.0037269545365653045,0.05163855211797621
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,51.666666666666664,-0.020633163744212042,0.29398540858474664,0.002483814584548341,0.049211706799780056
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,51.666666666666664,-0.020993572161395316,0.29760153275898027,0.0003157372931505211,0.04845786115742837
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,51.666666666666664,-0.021020417863819973,0.3069718818509767,-0.002615965936380683,0.05318061333208392
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,51.666666666666664,-13.902486599529142,31.16138822986961,0.0007670186699506329,0.11390577481213036
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,54.44444444444444,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,54.44444444444444,-0.051234604172872164,0.5293025361422418,0.0014320364758426808,0.07107342910775363
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,54.44444444444444,-0.015087299594077168,0.26561210901096854,0.001837164632869938,0.044128551981439175
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,54.44444444444444,-0.015203615210458151,0.2549651797750699,0.0026251435999248584,0.046068816332413345
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,54.44444444444444,-0.018887071331590833,0.2607633450589707,0.0034683574158173806,0.05019788453858147
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,54.44444444444444,-0.02107465789048427,0.272289091180786,0.0040319415767032536,0.05305405347485945
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,54.44444444444444,-0.020719224816584586,0.28310922106761005,0.004008176883150162,0.05342655332952176
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,54.44444444444444,-0.0212065351178323,0.29144230536125104,0.003165733651064511,0.05147137495046499
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,54.44444444444444,-0.021593290216848637,0.29652237434172024,0.0014247828581257494,0.04943373321652873
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,54.44444444444444,-0.02059731598599537,0.2999396965022631,-0.001112831485787978,0.051076384758984295
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,FIR,FIR,5,,54.44444444444444,-13.902486599529142,31.16138822986961,0.0007670400790342745,0.11386766452432764
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,57.22222222222222,-13.902486599529142,31.16138822986961,0.0007667455540612942,0.11415506570152371
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,57.22222222222222,-0.054527950859708796,0.5464218066942759,0.0013879932351881568,0.06753006743309409
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,57.22222222222222,-0.014869621109046454,0.2720131016374393,0.0017526043360638272,0.043979805736100296
0,60,200,15,Simple,0.12,53.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,57.22222222222222,-0.015098578583875446,0.25660014583438934,0.0024839118343891187,0.046315713441812345
